time,pressure,volume
0,16.710984168,140.871151
0.001,24.108900558,143.54699535
0.002,24.60599812,146.09529401
0.003,25.475229552,148.40406477
0.004,26.051971095,150.51654528
0.005,26.548358205,152.45855912
0.006,27.052816836,154.23694615
0.007,27.537595751,155.85959744
0.008,27.9749349,157.33831926
0.009,28.356742212,158.68615529
0.01,28.684254002,159.91571947
0.011,28.961721871,161.03866526
0.012,29.196271732,162.06536493
0.013,29.398063651,163.00454635
0.014,29.577622131,163.86320485
0.015,29.742265541,164.64699116
0.016,29.894684528,165.36085453
0.017,30.0341021,166.00957971
0.018,30.158674618,166.59801062
0.019,30.267595552,167.1309652
0.02,30.361914873,167.61300073
0.021,30.444042821,168.04821752
0.022,30.516648574,168.44020452
0.023,30.581711367,168.79212315
0.024,30.640192966,169.10685286
0.025,30.692243685,169.38711741
0.026,30.737616445,169.63555549
0.027,30.776021819,169.85473766
0.028,30.80732357,170.0471514
0.029,30.831586139,170.21517708
0.03,30.849075042,170.3610639
0.031,30.860245016,170.4869088
0.032,30.865723685,170.59463844
0.033,30.866290662,170.68599497
0.034,30.862834395,170.76252742
0.035,30.856285214,170.82559193
0.036,30.847530717,170.87636298
0.037,30.837347109,170.91585448
0.038,30.826378765,170.94494526
0.039,30.815150585,170.96440593
0.04,30.804133236,170.97493425
0.041,30.79404773,170.97741244
0.042,30.803951831,170.97741295
0.043,30.823626577,170.97741346
0.044,30.84936579,170.97741397
0.045,30.882283334,170.97741447
0.046,30.922408126,170.97741498
0.047,30.970375552,170.97741548
0.048,31.026603407,170.97741597
0.049,31.091373063,170.97741646
0.05,31.16497314,170.97741695
0.051,31.247749238,170.97741743
0.052,31.340113847,170.97741791
0.053,31.442532092,170.97741839
0.054,31.555510173,170.97741886
0.055,31.679576199,170.97741932
0.056,31.815282635,170.97741978
0.057,31.963210408,170.97742023
0.058,32.123942403,170.97742068
0.059,32.298103976,170.97742112
0.06,32.486346035,170.97742155
0.061,32.689334015,170.97742198
0.062,32.907782002,170.9774224
0.063,33.142449798,170.97742281
0.064,33.394127811,170.97742321
0.065,33.663628372,170.9774236
0.066,33.951810901,170.97742399
0.067,34.25952081,170.97742436
0.068,34.587652957,170.97742472
0.069,34.937133987,170.97742508
0.07,35.308920632,170.97742542
