time,pressure,volume
0.0,16.779608976763022,140.871151
0.001,16.811840034652946,140.871151
0.002,16.81749365821095,140.871151
0.003,16.82067426531255,140.871151
0.004,16.820856686818377,140.871151
0.005,16.81948085387258,140.871151
0.006,16.81708199021917,140.871151
0.007,16.81411858132941,140.871151
0.008,16.811225338653784,140.871151
0.009000000000000001,16.80900440212418,140.871151
0.01,16.807880806618563,140.871151
0.011,16.808021368566326,140.871151
0.012,16.80932580669357,140.871151
0.013000000000000001,16.81149158728492,140.871151
0.014,16.81412226564258,140.871151
0.015,16.81681504402874,140.871151
0.016,16.819244086497353,140.871151
0.017,16.821219431151647,140.871151
0.018000000000000002,16.822719898441367,140.871151
0.019,16.823870205967506,140.871151
0.02,16.82486507553142,140.871151
0.021,16.82589988449018,140.871151
0.022,16.82712112479561,140.871151
0.023,16.828607609396798,140.871151
0.024,16.830379287739458,140.871151
0.025,16.832421769850438,140.871151
0.026000000000000002,16.834713190621205,140.871151
0.027,16.83724500307526,140.871151
0.028,16.84003202847242,140.871151
0.029,16.84311224329068,140.871151
0.03,16.846545313601656,140.871151
0.031,16.85040443812724,140.871151
0.032,16.85477283269078,140.871151
0.033,16.85974180855373,140.871151
0.034,16.865406701819655,140.871151
0.035,16.871865951605887,140.871151
0.036000000000000004,16.8792251541381,140.871151
0.037,16.887597600546048,140.871151
0.038,16.897104676647515,140.871151
0.039,16.9078754376622,140.871151
0.04,16.9200466682168,140.871151
0.041,16.93376117745008,140.871151
0.042,16.949168714090696,140.871151
0.043000000000000003,16.966424866863683,140.871151
0.044,16.985691155248198,140.871151
0.045,17.00713422915948,140.871151
0.046,17.030925161638738,140.871151
0.047,17.05723952835991,140.871151
0.048,17.086259230284575,140.871151
0.049,17.118172435907052,140.871151
0.05,17.153171406069514,140.871151
0.051000000000000004,17.191453320532247,140.871151
0.052000000000000005,17.233220070205967,140.871151
0.053,17.27867638649285,140.871151
0.054,17.328033869128877,140.871151
0.055,17.381511947015497,140.871151
0.056,17.439337800963084,140.871151
0.057,17.501747383027556,140.871151
0.058,17.568981915212795,140.871151
0.059000000000000004,17.64128907457134,140.871151
0.06,17.7189235565023,140.871151
0.061,17.80214690598701,140.871151
0.062,17.891230097058248,140.871151
0.063,17.98645458138942,140.871151
0.064,18.08811483776121,140.871151
0.065,18.19651756799328,140.871151
0.066,18.311979788782047,140.871151
0.067,18.4348331340664,140.871151
0.068,18.56542148107589,140.871151
0.069,18.704097821064792,140.871151
0.07,18.851223118465068,140.871151
0.07100000000000001,19.007167875519418,140.871151
0.07200000000000001,19.17230861223204,140.871151
0.073,19.347040713460643,140.871151
0.074,19.53176025562173,140.871151
0.075,19.726868324057545,140.871151
0.076,19.932772081126895,140.871151
0.077,20.149878218898607,140.871151
0.078,20.378598778896205,140.871151
0.079,20.619342691378765,140.871151
0.08,20.872537979478253,140.871151
0.081,21.138630192316345,140.871151
0.082,21.418075658180943,140.871151
0.083,21.71133862378302,140.871151
0.084,22.018889745878397,140.871151
0.085,22.34120611977018,140.871151
0.08600000000000001,22.678766025112136,140.871151
0.08700000000000001,23.032059162778832,140.871151
0.088,23.401573581254407,140.871151
0.089,23.787786693118917,140.871151
0.09,24.191180659606065,140.871151
0.091,24.61225765740088,140.871151
0.092,25.05153405364456,140.871151
0.093,25.50952614647245,140.871151
0.094,25.98673925908702,140.871151
0.095,26.483678488921555,140.871151
0.096,27.00084968872354,140.871151
0.097,27.538787032147734,140.871151
0.098,28.09801759874589,140.871151
0.099,28.679075733937385,140.871151
0.1,29.282497113004602,140.871151
0.101,29.90881039663371,140.871151
0.10200000000000001,30.558530658105937,140.871151
0.10300000000000001,31.232167443482695,140.871151
0.10400000000000001,31.930223933784372,140.87115101
0.105,32.653202199186936,140.87115101
0.106,33.40158575928954,140.87115101
0.107,34.175835874799354,140.87115101
0.108,34.97639418550577,140.87115101
0.109,35.803707221613834,140.87115101
0.11,36.658210273623254,140.87115101
0.111,37.5403220023702,140.87115101
0.112,38.4504467199712,140.87115101
0.113,39.388950841571535,140.87115101
0.114,40.356205297700306,140.87115101
0.115,41.35254816384393,140.87115101
0.116,42.3783038035733,140.87115101
0.117,43.43375474490331,140.87115101
0.11800000000000001,44.51917924873614,140.87115101
0.11900000000000001,45.63483074061295,140.87115101
0.12,46.780920565248046,140.87115101
0.121,47.957648178095134,140.87115101
0.122,49.16517184635694,140.87115101
0.123,50.403632457508884,140.87115101
0.124,51.673131253656564,140.87115101
0.125,52.97374890490692,140.87115101
0.126,54.305545981908466,140.87115102
0.127,55.66853736967642,140.87115102
0.128,57.06271945665382,140.87115102
0.129,58.488058522974455,140.87115102
0.13,59.94447589820135,140.87115102
0.131,61.43183970162464,140.87115102
0.132,62.949943556202285,140.87115102
0.133,64.49852127930873,140.87115102
0.134,66.07724188506023,140.87115102
0.135,67.68565191791302,140.87115102
0.136,69.32321630338578,140.87115102
0.137,70.98929932119229,140.87115102
0.138,72.68317969952446,140.87115102
0.139,74.40409370921527,140.87115102
0.14,76.15099120175215,140.87115102
0.14100000000000001,77.92267839516359,140.87115102
0.14200000000000002,79.7178081636939,140.87115102
0.14300000000000002,81.5347169634419,140.87115102
0.14400000000000002,83.18656853332533,140.85298573
0.145,83.04582741032988,140.56294294
0.146,83.27077723106464,140.1939321
0.147,83.50369671922114,139.83811093
0.148,83.72294096248181,139.48116308
0.149,83.95054050344278,139.11785022
0.15,84.18684699449453,138.74894395
0.151,84.43190795217593,138.37355061
0.152,84.6875872024122,137.99073465
0.153,84.9547694154003,137.60028817
