time,pressure,volume
0,17.931063355,140.871151
0.001,17.975386309,140.87115169
0.002,17.982367844,140.87115237
0.003,17.985202895,140.87115306
0.004,17.983864968,140.87115374
0.005,17.980419276,140.87115443
0.006,17.975576538,140.87115512
0.007,17.970119117,140.8711558
0.008,17.965057055,140.87115649
0.009,17.961318568,140.87115718
0.01,17.959535444,140.87115786
0.011,17.95991413,140.87115855
0.012,17.962205956,140.87115924
0.013,17.96583797,140.87115993
0.014,17.970097399,140.87116061
0.015,17.974289173,140.8711613
0.016,17.977888474,140.87116199
0.017,17.980628832,140.87116268
0.018,17.982564323,140.87116337
0.019,17.983965123,140.87116405
0.02,17.985180387,140.87116474
0.021,17.98652645,140.87116543
0.022,17.988218133,140.87116612
0.023,17.99035318,140.87116681
0.024,17.992937631,140.87116749
0.025,17.995931309,140.87116818
0.026,17.999291801,140.87116887
0.027,18.003003937,140.87116956
0.028,18.007089523,140.87117024
0.029,18.011603946,140.87117093
0.03,18.016631129,140.87117162
0.031,18.02227128,140.8711723
0.032,18.028638436,140.87117299
0.033,18.035859414,140.87117368
0.034,18.044068672,140.87117436
0.035,18.053405745,140.87117505
0.036,18.064015393,140.87117573
0.037,18.076052183,140.87117641
0.038,18.08968374,140.8711771
0.039,18.105088423,140.87117778
0.04,18.122452496,140.87117846
0.041,18.141969327,140.87117914
0.042,18.163840269,140.87117982
0.043,18.18827443,140.8711805
0.044,18.215489244,140.87118118
0.045,18.245709869,140.87118185
0.046,18.279166864,140.87118253
0.047,18.3160974,140.8711832
0.048,18.356747193,140.87118387
0.049,18.401367363,140.87118454
0.05,18.450215389,140.87118521
0.051,18.503556957,140.87118588
0.052,18.561660863,140.87118654
0.053,18.62480433,140.87118721
0.054,18.693275406,140.87118787
0.055,18.767373551,140.87118852
0.056,18.847410294,140.87118918
0.057,18.933709344,140.87118983
0.058,19.026604431,140.87119048
0.059,19.126438918,140.87119112
0.06,19.233566976,140.87119176
0.061,19.348357119,140.8711924
0.062,19.471197615,140.87119303
0.063,19.602491075,140.87119366
0.064,19.74265831,140.87119429
0.065,19.892143987,140.87119491
0.066,20.051414791,140.87119552
0.067,20.220955732,140.87119613
0.068,20.401276491,140.87119674
0.069,20.592898141,140.87119734
0.07,20.796353753,140.87119793
0.071,21.012192951,140.87119851
0.072,21.240993279,140.87119909
0.073,21.483338299,140.87119966
0.074,21.739834834,140.87120023
0.075,22.0110866,140.87120078
0.076,22.297710522,140.87120133
0.077,22.600329008,140.87120187
0.078,22.919578779,140.87120239
0.079,23.25614755,140.87120291
0.08,23.61075267,140.87120342
0.081,23.98412409,140.87120392
0.082,24.377024137,140.8712044
0.083,24.790232778,140.87120488
0.084,25.224552677,140.87120534
0.085,25.68079776,140.87120579
0.086,26.159802978,140.87120622
0.087,26.662415606,140.87120664
0.088,27.189479207,140.87120705
0.089,27.741880861,140.87120744
0.09,28.320558689,140.87120781
0.091,28.92647507,140.87120817
0.092,29.560575389,140.87120851
0.093,30.223806378,140.87120883
0.094,30.917145115,140.87120913
0.095,31.64163141,140.87120941
0.096,32.398311738,140.87120967
0.097,33.188245539,140.87120991
0.098,34.012485806,140.87121012
0.099,34.872095341,140.87121032
0.1,35.768152388,140.87121048
0.101,36.701775806,140.87121062
0.102,37.673965094,140.87121074
0.103,38.685787818,140.87121082
0.104,39.738359283,140.87121088
0.105,40.832733762,140.87121091
0.106,41.969899955,140.8712109
0.107,43.150919395,140.87121087
0.108,44.376787756,140.8712108
0.109,45.648486944,140.87121069
0.11,46.966965398,140.87121055
0.111,48.333151294,140.87121038
0.112,49.747974827,140.87121016
0.113,51.212313678,140.8712099
0.114,52.72703128,140.87120961
0.115,54.292985458,140.87120927
0.116,55.91096604,140.87120889
0.117,57.581727123,140.87120846
0.118,59.305990836,140.87120798
0.119,61.084423387,140.87120746
0.12,62.917654826,140.87120689
0.121,64.80624697,140.87120627
0.122,66.7507193,140.87120559
0.123,68.751555164,140.87120486
0.124,70.270659414,140.80411546
