time,pressure,volume
0,13.608179349,140.871151
0.001,13.626911105,140.87115164
0.002,13.630268273,140.87115229
0.003,13.632953322,140.87115293
0.004,13.633792321,140.87115357
0.005,13.633686581,140.87115422
0.006,13.633004164,140.87115486
0.007,13.631831796,140.8711555
0.008,13.630365512,140.87115614
0.009,13.628910607,140.87115678
0.01,13.627779197,140.87115743
0.011,13.627204009,140.87115807
0.012,13.627288959,140.87115871
0.013,13.628006315,140.87115935
0.014,13.629223257,140.87115999
0.015,13.630750408,140.87116064
0.016,13.63238522,140.87116128
0.017,13.633945671,140.87116192
0.018,13.635298902,140.87116256
0.019,13.636382926,140.87116321
0.02,13.637214563,140.87116385
0.021,13.637869725,140.87116449
0.022,13.63845337,140.87116513
0.023,13.639068876,140.87116578
0.024,13.639796033,140.87116642
0.025,13.640681884,140.87116706
0.026,13.641743294,140.87116771
0.027,13.642976929,140.87116835
0.028,13.64437152,140.87116899
0.029,13.645918397,140.87116964
0.03,13.647618143,140.87117028
0.031,13.6494838,140.87117093
0.032,13.651541079,140.87117157
0.033,13.653824364,140.87117222
0.034,13.656373571,140.87117286
0.035,13.65923121,140.87117351
0.036,13.662441299,140.87117415
0.037,13.666049309,140.8711748
0.038,13.67010221,140.87117544
0.039,13.674648802,140.87117609
0.04,13.67974007,140.87117673
0.041,13.685429794,140.87117738
0.042,13.691775071,140.87117802
0.043,13.698836228,140.87117867
0.044,13.70667697,140.87117931
0.045,13.715363787,140.87117996
0.046,13.724964984,140.8711806
0.047,13.735550022,140.87118124
0.048,13.747189426,140.87118189
0.049,13.759954307,140.87118253
0.05,13.773916993,140.87118318
0.051,13.789151587,140.87118382
0.052,13.80573406,140.87118446
0.053,13.823742807,140.8711851
0.054,13.843258104,140.87118574
0.055,13.864361918,140.87118638
0.056,13.8871389,140.87118702
0.057,13.911675919,140.87118766
0.058,13.938061419,140.8711883
0.059,13.966384745,140.87118894
0.06,13.996735867,140.87118957
0.061,14.029206243,140.87119021
0.062,14.063887555,140.87119085
0.063,14.100872612,140.87119148
0.064,14.140256908,140.87119211
0.065,14.182138862,140.87119274
0.066,14.226620397,140.87119337
0.067,14.273805834,140.871194
0.068,14.323801818,140.87119463
0.069,14.376717058,140.87119525
0.07,14.432661669,140.87119587
0.071,14.49174808,140.87119649
0.072,14.554090325,140.87119711
0.073,14.619804477,140.87119773
0.074,14.689009753,140.87119835
0.075,14.761830632,140.87119896
0.076,14.83839367,140.87119957
0.077,14.91882983,140.87120018
0.078,15.003275076,140.87120078
0.079,15.091870499,140.87120139
0.08,15.184762441,140.87120199
0.081,15.28210023,140.87120259
0.082,15.384035621,140.87120318
0.083,15.490725688,140.87120377
0.084,15.602328556,140.87120436
0.085,15.719005814,140.87120494
0.086,15.840923429,140.87120552
0.087,15.968246387,140.8712061
0.088,16.101141879,140.87120667
0.089,16.239781809,140.87120724
0.09,16.384335966,140.87120781
0.091,16.534972976,140.87120837
0.092,16.69186322,140.87120892
0.093,16.855174505,140.87120947
0.094,17.025072167,140.87121002
0.095,17.201727205,140.87121056
0.096,17.385312698,140.8712111
0.097,17.576006084,140.87121163
0.098,17.773986779,140.87121215
0.099,17.979433104,140.87121267
0.1,18.192525262,140.87121319
0.101,18.413446418,140.87121369
0.102,18.642379975,140.87121419
0.103,18.879505085,140.87121469
0.104,19.124998821,140.87121517
0.105,19.37904008,140.87121565
0.106,19.641805587,140.87121612
0.107,19.913461474,140.87121659
0.108,20.194182766,140.87121704
0.109,20.484147172,140.87121749
0.11,20.783530874,140.87121793
0.111,21.092508979,140.87121836
0.112,21.411256354,140.87121879
0.113,21.739937413,140.8712192
0.114,22.07871954,140.87121961
0.115,22.427770781,140.87122
0.116,22.787253971,140.87122038
0.117,23.157335393,140.87122076
0.118,23.538169379,140.87122112
0.119,23.929913177,140.87122148
0.12,24.332718232,140.87122182
0.121,24.74673208,140.87122215
0.122,25.172089334,140.87122247
0.123,25.608926291,140.87122278
0.124,26.057358896,140.87122307
0.125,26.517522166,140.87122336
0.126,26.989531633,140.87122363
0.127,27.473497409,140.87122388
0.128,27.96951402,140.87122413
0.129,28.477679772,140.87122436
0.13,28.998068769,140.87122457
0.131,29.530765748,140.87122478
0.132,30.075842293,140.87122496
0.133,30.633357287,140.87122514
0.134,31.203377053,140.87122529
0.135,31.785940452,140.87122543
0.136,32.381075477,140.87122556
0.137,32.988798658,140.87122567
0.138,33.609137567,140.87122576
0.139,34.242094288,140.87122584
0.14,34.887668882,140.87122589
0.141,35.545848822,140.87122593
0.142,36.216612384,140.87122596
0.143,36.899936542,140.87122596
0.144,37.595777786,140.87122595
0.145,38.304077303,140.87122591
0.146,39.024762086,140.87122586
0.147,39.757775362,140.87122579
0.148,40.503041289,140.8712257
0.149,41.260478327,140.87122559
0.15,42.029982606,140.87122546
0.151,42.811440125,140.8712253
0.152,43.604714039,140.87122513
0.153,44.409647288,140.87122493
0.154,45.226027157,140.87122472
0.155,46.053632226,140.87122448
0.156,46.892223507,140.87122422
0.157,47.741508438,140.87122393
0.158,48.601119972,140.87122362
0.159,49.470637058,140.87122329
0.16,50.349630701,140.87122294
0.161,51.237609147,140.87122256
0.162,52.134012554,140.87122216
0.163,53.038233344,140.87122174
0.164,53.949575757,140.87122129
0.165,54.867217326,140.87122081
0.166,55.790254932,140.87122031
0.167,56.717745622,140.87121979
0.168,57.648751027,140.87121924
0.169,58.582353039,140.87121867
0.17,59.517624186,140.87121807
0.171,60.453709822,140.87121745
0.172,61.389835093,140.8712168
0.173,62.325224942,140.87121612
0.174,63.259059778,140.87121542
0.175,64.190527835,140.8712147
