time,pressure,volume
0,16.078883646,140.871151
0.001,16.101277798,140.87115173
0.002,16.105350572,140.87115247
0.003,16.108039205,140.8711532
0.004,16.108640791,140.87115393
0.005,16.108107917,140.87115467
0.006,16.10683846,140.8711554
0.007,16.105119937,140.87115613
0.008,16.103365346,140.87115686
0.009,16.101977606,140.87115759
0.01,16.101246419,140.87115832
0.011,16.101295566,140.87115906
0.012,16.102081333,140.87115979
0.013,16.103428033,140.87116052
0.014,16.105096646,140.87116124
0.015,16.10684193,140.87116197
0.016,16.108459884,140.8711627
0.017,16.109822995,140.87116343
0.018,16.110904776,140.87116416
0.019,16.111767162,140.87116488
0.02,16.112521201,140.87116561
0.021,16.113285577,140.87116633
0.022,16.114154652,140.87116706
0.023,16.115184438,140.87116778
0.024,16.116395107,140.87116851
0.025,16.117784171,140.87116923
0.026,16.119342442,140.87116995
0.027,16.121066924,140.87117067
0.028,16.122967857,140.87117139
0.029,16.12507034,140.87117211
0.03,16.127414351,140.87117283
0.031,16.130051044,140.87117355
0.032,16.133038986,140.87117427
0.033,16.136442133,140.87117499
0.034,16.140328117,140.8711757
0.035,16.144768443,140.87117642
0.036,16.149838727,140.87117713
0.037,16.155619615,140.87117784
0.038,16.162197449,140.87117856
0.039,16.169664949,140.87117927
0.04,16.178120806,140.87117998
0.041,16.187668944,140.87118068
0.042,16.198418169,140.87118139
0.043,16.210481999,140.8711821
0.044,16.223978345,140.8711828
0.045,16.239029055,140.87118351
0.046,16.255759722,140.87118421
0.047,16.274299838,140.87118491
0.048,16.294782616,140.87118561
0.049,16.317346271,140.87118631
0.05,16.342132717,140.871187
0.051,16.369286675,140.8711877
0.052,16.398956223,140.87118839
0.053,16.431292882,140.87118908
0.054,16.466451302,140.87118977
0.055,16.504590911,140.87119046
0.056,16.545876676,140.87119114
0.057,16.590477999,140.87119182
0.058,16.638569226,140.8711925
0.059,16.690328333,140.87119318
0.06,16.745936471,140.87119385
0.061,16.805579451,140.87119453
0.062,16.86944875,140.87119519
0.063,16.937742202,140.87119586
0.064,17.010664888,140.87119652
0.065,17.088428225,140.87119718
0.066,17.171250747,140.87119784
0.067,17.259357128,140.87119849
0.068,17.352979531,140.87119914
0.069,17.452358651,140.87119979
0.07,17.557738113,140.87120043
0.071,17.669367474,140.87120107
0.072,17.787501633,140.8712017
0.073,17.912399537,140.87120233
0.074,18.044325582,140.87120295
0.075,18.18354982,140.87120357
0.076,18.330341098,140.87120418
0.077,18.484967457,140.87120479
0.078,18.647699756,140.87120539
0.079,18.818807324,140.87120599
0.08,18.998557204,140.87120658
0.081,19.187216824,140.87120716
0.082,19.385066248,140.87120774
0.083,19.592386942,140.87120831
0.084,19.809460921,140.87120888
0.085,20.03657078,140.87120943
0.086,20.273999892,140.87120998
0.087,20.522030564,140.87121052
0.088,20.780942207,140.87121105
0.089,21.051015706,140.87121158
0.09,21.332527911,140.87121209
0.091,21.625746146,140.8712126
0.092,21.930932146,140.8712131
0.093,22.248354962,140.87121359
0.094,22.578283807,140.87121406
0.095,22.920985777,140.87121453
0.096,23.27671305,140.87121499
0.097,23.64571359,140.87121543
0.098,24.02824737,140.87121587
0.099,24.424578464,140.87121629
0.1,24.834961765,140.8712167
0.101,25.25965639,140.8712171
0.102,25.698916712,140.87121748
0.103,26.152980098,140.87121785
0.104,26.622075994,140.87121821
0.105,27.106428941,140.87121855
0.106,27.606265792,140.87121888
0.107,28.121783444,140.87121919
0.108,28.65317454,140.87121949
0.109,29.200620539,140.87121978
0.11,29.764303187,140.87122004
0.111,30.344392477,140.87122029
0.112,30.941045445,140.87122052
0.113,31.55440631,140.87122074
0.114,32.184598761,140.87122094
0.115,32.831748953,140.87122112
0.116,33.495958902,140.87122128
0.117,34.177325497,140.87122142
0.118,34.875929643,140.87122154
0.119,35.591842262,140.87122164
0.12,36.325112524,140.87122172
0.121,37.075771676,140.87122178
0.122,37.843842406,140.87122182
0.123,38.629326319,140.87122183
0.124,39.432205096,140.87122182
0.125,40.252460241,140.87122179
0.126,41.090044432,140.87122174
0.127,41.944904268,140.87122166
0.128,42.816970072,140.87122156
0.129,43.706158853,140.87122144
0.13,44.612353169,140.87122129
0.131,45.535433992,140.87122111
0.132,46.47523597,140.87122091
0.133,47.431557425,140.87122068
0.134,48.404174732,140.87122042
0.135,49.392827204,140.87122014
0.136,50.397208623,140.87121983
0.137,51.416960563,140.87121949
0.138,52.451692193,140.87121912
0.139,53.500958779,140.87121873
0.14,54.56425814,140.8712183
0.141,55.641059109,140.87121785
0.142,56.730760566,140.87121736
0.143,57.832647487,140.87121685
0.144,58.945951748,140.8712163
0.145,60.069793177,140.87121573
0.146,61.203195367,140.87121512
0.147,62.187648794,140.85353518
0.148,62.819346641,140.75159692
0.149,63.30788043,140.58422379
0.15,63.683870244,140.37451064
0.151,63.990487887,140.13727287
0.152,64.255138439,139.88169418
0.153,64.495561704,139.61340891
0.154,64.723884415,139.33570732
0.155,64.948028552,139.05036931
0.156,65.172692023,138.7582759
0.157,65.400206785,138.45983937
0.158,65.631347301,138.15527983
0.159,65.865911752,137.84479117
0.16,66.103292825,137.52861243
0.161,66.342843204,137.20703912
0.162,66.584072911,136.88040127
0.163,66.826689749,136.54903469
0.164,67.070554739,136.21325888
0.165,67.315596607,135.87336615
0.166,67.561744238,135.52962529
0.167,67.80893931,135.1822805
0.168,68.057047395,134.83156286
0.169,68.305921978,134.47769545
0.17,68.555427076,134.12089322
0.171,68.80540032,133.76136629
0.172,69.055742957,133.39931538
0.173,69.30633932,133.03493241
0.174,69.55707541,132.66840167
0.175,69.807852373,132.29989898
0.176,70.05857869,131.92959249
0.177,70.309133571,131.55764482
0.178,70.559405454,131.18421543
0.179,70.809296055,130.80945849
0.18,71.058737612,130.43351953
0.181,71.307623641,130.05654014
0.182,71.555902546,129.67865484
0.183,71.803441443,129.29999576
0.184,72.050178548,128.92069273
0.185,72.296112252,128.5408601
0.186,72.541109017,128.1606129
0.187,72.785121131,127.78006393
0.188,73.028099966,127.3993174
0.189,73.269991553,127.01847332
0.19,73.510685061,126.63763257
0.191,73.750125164,126.25689417
0.192,73.988256707,125.87635253
0.193,74.225028877,125.49609894
0.194,74.46035835,125.11622378
0.195,74.694237959,124.73681072
0.196,74.926599269,124.35794088
0.197,75.157372605,123.97969578
0.198,75.386518366,123.6021542
0.199,75.614022711,123.22538839
0.2,75.839833501,122.84946806
0.201,76.063868153,122.47446574
0.202,76.286120045,122.10044925
0.203,76.506533764,121.72748397
0.204,76.725088695,121.3556326
0.205,76.941745106,120.98495562
0.206,77.156445587,120.61551326
0.207,77.369165191,120.24736527
0.208,77.579876332,119.88056648
0.209,77.788541165,119.51517218
0.21,77.995137537,119.1512342
0.211,78.199624853,118.7888038
0.212,78.401984659,118.42793042
0.213,78.602195154,118.06866079
0.214,78.800229363,117.71104021
0.215,78.996060385,117.35511287
0.216,79.18966263,117.00092186
0.217,79.381012377,116.64850903
0.218,79.570087543,116.29791498
0.219,79.756867272,115.94917897
0.22,79.9413317,115.60233901
0.221,80.123462876,115.25743177
0.222,80.30324418,114.91449252
0.223,80.480659986,114.5735552
0.224,80.655695322,114.23465244
0.225,80.828335899,113.89781567
0.226,80.99856777,113.56307517
0.227,81.16637782,113.23046016
0.228,81.331754433,112.89999869
0.229,81.494686517,112.57171776
0.23,81.655163681,112.24564326
0.231,81.813176995,111.92180004
0.232,81.968717428,111.6002119
0.233,82.121777158,111.28090169
0.234,82.272348389,110.96389128
0.235,82.420423558,110.64920176
0.236,82.565996566,110.33685329
0.237,82.709061703,110.02686518
0.238,82.849612928,109.71925598
0.239,82.98764488,109.41404355
0.24,83.123153656,109.11124493
0.241,83.256134144,108.81087651
0.242,83.386581517,108.5129542
0.243,83.514492773,108.21749319
0.244,83.639864715,107.92450807
0.245,83.76269602,107.63401269
0.246,83.882985849,107.34602013
0.247,84.000733509,107.06054279
0.248,84.115936154,106.77759263
0.249,84.22858868,106.49718154
0.25,84.338688311,106.21932125
0.251,84.446232388,105.94402318
0.252,84.551220746,105.67129827
0.253,84.653654584,105.40115682
0.254,84.753532625,105.1336087
0.255,84.850850935,104.86866385
0.256,84.945606375,104.60633219
0.257,85.037795354,104.34662371
0.258,85.127412706,104.0895486
0.259,85.214449652,103.83511759
0.26,85.298900029,103.58334193
0.261,85.380759423,103.33423283
0.262,85.4600209,103.08780185
0.263,85.536676779,102.8440609
0.264,85.610722251,102.6030221
0.265,85.682153675,102.36469733
0.266,85.750964597,102.12909867
0.267,85.817149135,101.89623837
0.268,85.880702503,101.66612868
0.269,85.941620433,101.43878181
0.27,85.999895173,101.21421015
0.271,86.055516666,100.9924268
0.272,86.108478852,100.77344497
0.273,86.158776672,100.55727789
0.274,86.20640602,100.34393855
0.275,86.251358586,100.13344023
0.276,86.293624484,99.925796725
0.277,86.333189205,99.721022532
0.278,86.370042191,99.519133164
0.279,86.404174116,99.320144172
0.28,86.435570547,99.124071965
0.281,86.464225897,98.930932873
0.282,86.490132975,98.740742987
0.283,86.513274418,98.553519236
0.284,86.533628591,98.369280251
0.285,86.551181275,98.188045422
0.286,86.565919168,98.009834548
0.287,86.577832792,97.834667278
0.288,86.586902578,97.662564007
0.289,86.593105044,97.493546723
0.29,86.59642225,97.32763825
0.291,86.596832259,97.164862259
0.292,86.594308204,97.005244119
0.293,86.588834698,96.848809445
0.294,86.580392141,96.695584247
0.295,86.568963163,96.545594801
