time,pressure,volume
0,18.336867334,140.871151
0.001,27.539328326,144.10934488
0.002,28.570050085,147.19947633
0.003,29.906999796,150.0227265
0.004,30.876704183,152.62921207
0.005,31.735028846,155.04758839
0.006,32.582933715,157.28499147
0.007,33.400154587,159.34875244
0.008,34.166245602,161.24920603
0.009,34.872189222,162.99797713
0.01,35.512538418,164.60724405
0.011,36.086917534,166.0891573
0.012,36.604075495,167.45472597
0.013,37.079130357,168.71284324
0.014,37.525619134,169.87029057
0.015,37.950230833,170.93257784
0.016,38.352964567,171.90491014
0.017,38.730762099,172.79272791
0.018,39.081328765,173.60170738
0.019,39.404975904,174.33744011
0.02,39.704131133,175.00511936
0.021,39.981752317,175.60942266
0.022,40.239955533,176.15459739
0.023,40.479533589,176.6446377
0.024,40.700243085,177.08343999
0.025,40.901371214,177.47488271
0.026,41.082234001,177.82283495
0.027,41.242537254,178.1311116
0.028,41.382574173,178.40339978
0.029,41.503308996,178.64317304
0.03,41.606287829,178.85361472
0.031,41.693426363,179.03756935
0.032,41.766735307,179.19753063
0.033,41.828059949,179.33566595
0.034,41.878928714,179.45386447
0.035,41.920558808,179.55378811
0.036,41.953929889,179.63691244
0.037,41.979860594,179.70455609
0.038,41.999073739,179.75790055
0.039,42.012246061,179.79800271
0.04,42.020034189,179.82580487
0.041,42.023113427,179.84214877
0.042,42.02231391,179.84786457
0.043,42.029325017,179.84786496
0.044,42.067804537,179.84786535
0.045,42.106654237,179.84786573
0.046,42.15409142,179.84786611
0.047,42.20964073,179.84786649
0.048,42.27379501,179.84786687
0.049,42.346895877,179.84786724
0.05,42.429165942,179.84786761
0.051,42.520865496,179.84786797
0.052,42.622341066,179.84786833
0.053,42.734019448,179.84786869
0.054,42.856388146,179.84786904
0.055,42.98997393,179.84786938
0.056,43.135318973,179.84786972
0.057,43.29296711,179.84787006
0.058,43.463469267,179.84787038
0.059,43.647390942,179.8478707
0.06,43.845325297,179.84787101
0.061,44.05789657,179.84787132
0.062,44.285763817,179.84787162
0.063,44.529624627,179.84787191
0.064,44.790201443,179.84787219
0.065,45.0682488,179.84787246
0.066,45.364544543,179.84787272
0.067,45.679908832,179.84787297
0.068,46.015180757,179.84787321
0.069,46.371242947,179.84787344
0.07,46.749008661,179.84787365
0.071,47.149423334,179.84787385
0.072,47.573457156,179.84787404
0.073,48.022076355,179.84787422
0.074,48.496270722,179.84787438
0.075,48.997068333,179.84787453
0.076,49.525520346,179.84787466
0.077,50.082697102,179.84787477
0.078,50.669658424,179.84787486
0.079,51.28747117,179.84787494
0.08,51.937259916,179.847875
0.081,52.620159545,179.84787503
0.082,53.337314213,179.84787505
0.083,54.089889824,179.84787504
0.084,54.879119097,179.84787501
0.085,55.706195323,179.84787495
0.086,56.572334078,179.84787487
0.087,57.478743442,179.84787477
0.088,58.42671694,179.84787463
0.089,59.41749578,179.84787447
0.09,60.452357218,179.84787428
0.091,61.532596098,179.84787406
0.092,62.65945144,179.8478738
0.093,63.834240294,179.84787351
0.094,65.058323159,179.84787319
0.095,66.333017354,179.84787283
0.096,67.659621048,179.84787243
0.097,69.039471516,179.847872
0.098,70.10438018,179.79144271
0.099,70.918022086,179.62712608
0.1,71.595402345,179.38448563
0.101,72.180456849,179.08537479
0.102,72.707993456,178.74432308
0.103,73.200823932,178.37100065
0.104,73.674392703,177.97181843
0.105,74.138884173,177.55101794
0.106,74.600731771,177.11143847
0.107,75.063949855,176.65502152
0.108,75.530994027,176.18313372
0.109,76.003376406,175.69676998
0.11,76.481969863,175.19668273
0.111,76.967309628,174.68346397
0.112,77.459656103,174.15759576
0.113,77.959061115,173.61949529
0.114,78.465520354,173.06953061
0.115,78.978889679,172.5080442
0.116,79.499078363,171.93535275
0.117,80.025969963,171.35175255
0.118,80.559483644,170.75751681
0.119,81.099473479,170.15290482
0.12,81.645755765,169.53817001
0.121,82.198184943,168.91355725
0.122,82.756622983,168.27930089
0.123,83.320823938,167.6356385
0.124,83.89067818,166.98279974
0.125,84.466046369,166.32100393
0.126,85.046734719,165.65047043
0.127,85.632572539,164.9714163
0.128,86.223425393,164.28405287
0.129,86.819054991,163.58859479
0.13,87.419306718,162.88525665
0.131,88.024012947,162.17424955
0.132,88.633065568,161.45577669
0.133,89.246272031,160.73004089
0.134,89.863425387,159.99724839
0.135,90.484435294,159.25759951
0.136,91.109052675,158.51129591
0.137,91.737028723,157.75855259
0.138,92.368158614,156.99958702
0.139,93.002274323,156.23461576
0.14,93.639209396,155.46385353
0.141,94.278704339,154.68751907
0.142,94.920477615,153.90584713
0.143,95.564354432,153.11906967
0.144,96.210051438,152.32742631
0.145,96.857343579,151.5311628
0.146,97.506012359,150.73052553
0.147,98.155902862,149.9257562
0.148,98.806724413,149.1171022
0.149,99.458256188,148.30481649
0.15,100.11031867,147.4891469
0.151,100.76265485,146.67034536
0.152,101.41497733,145.84867427
0.153,102.06715135,145.02438862
0.154,102.71898291,144.19773817
0.155,103.37035546,143.36896251
0.156,104.02091484,142.53831537
0.157,104.67055785,141.70604293
0.158,105.31913728,140.87238277
0.159,105.96650624,140.03756503
0.16,106.61244121,139.20182057
0.161,107.2567549,138.36538202
0.162,107.89916981,137.5284895
0.163,108.53956254,136.69137941
0.164,109.17788147,135.85426897
0.165,109.81394337,135.01737278
0.166,110.44762331,134.18089897
0.167,111.07881161,133.34505071
0.168,111.70743709,132.51001586
0.169,112.33329625,131.6759867
0.17,112.95629993,130.84315015
0.171,113.57627827,130.01169011
0.172,114.19317327,129.18178458
0.173,114.8067717,128.35361286
0.174,115.41699626,127.52735279
0.175,116.02374027,126.70317068
0.176,116.62676069,125.88124749
0.177,117.22592072,125.06176147
0.178,117.8211083,124.24489113
0.179,118.4122512,123.43080292
0.18,118.99919447,122.61966636
0.181,119.58190947,121.81163988
0.182,120.16032987,121.00686887
0.183,120.73436079,120.20549962
0.184,121.30381408,119.40768212
0.185,121.86877221,118.6135477
0.186,122.42912523,117.82322183
0.187,122.98484859,117.03682415
0.188,123.535788,116.25447688
0.189,124.08185098,115.47630407
0.19,124.62304914,114.70241681
0.191,125.15933487,113.9329207
0.192,125.69071217,113.16791111
0.193,126.21713846,112.40747706
0.194,126.7386261,111.6516981
0.195,127.25505714,110.90065696
0.196,127.7663678,110.1544384
0.197,128.27249589,109.41312646
0.198,128.77343109,108.67680079
0.199,129.26918092,107.94553033
0.2,129.75970754,107.21938133
0.201,130.24496588,106.49841943
0.202,130.72497351,105.78270294
0.203,131.199667,105.07228971
0.204,131.66905893,104.36723399
0.205,132.13312171,103.66758566
0.206,132.59186589,102.97339017
0.207,133.04527722,102.28468942
0.208,133.49334595,101.60152289
0.209,133.93606942,100.92392691
0.21,134.37344361,100.25193484
0.211,134.80546592,99.58557741
0.212,135.23212922,98.924883365
0.213,135.65343508,98.269879109
0.214,136.06939815,97.620587269
0.215,136.4800384,96.977026043
0.216,136.88537253,96.33920996
0.217,137.28540705,95.707151398
0.218,137.68015166,95.080860989
0.219,138.06963363,94.460345789
0.22,138.45387833,93.845609164
0.221,138.83290341,93.236652239
0.222,139.20673065,92.633473963
0.223,139.57537742,92.036071497
0.224,139.93886489,91.444440513
0.225,140.29723255,90.858573115
0.226,140.65052206,90.278457355
0.227,140.9987585,89.70407942
0.228,141.34197517,89.135423691
0.229,141.68020484,88.572472371
0.23,142.01347598,88.015206445
0.231,142.34181429,87.463606091
0.232,142.66524707,86.917650822
0.233,142.9838121,86.377318349
0.234,143.29754414,85.84258464
0.235,143.60647631,85.313424753
0.236,143.91065134,84.789811573
0.237,144.2101166,84.271715622
0.238,144.50490505,83.759106197
0.239,144.79505852,83.251951855
0.24,145.08062002,82.750218963
0.241,145.36160428,82.253875454
0.242,145.63803741,81.762890706
0.243,145.90996671,81.277232187
0.244,146.17747323,80.796862561
0.245,146.44063483,80.321737766
0.246,146.69948839,79.851813615
0.247,146.95408064,79.387045126
0.248,147.204407,78.927391759
0.249,147.45047769,78.472817983
0.25,147.69234155,78.023286363
0.251,147.93003519,77.578759944
0.252,148.16362851,77.139197378
0.253,148.3931558,76.704557118
0.254,148.61864182,76.274798852
0.255,148.84013997,75.849881637
0.256,149.05768932,75.429763415
0.257,149.27131511,75.014403884
0.258,149.48105284,74.603763355
0.259,149.68696804,74.197798678
0.26,149.88905061,73.796471212
0.261,150.08730829,73.399746669
0.262,150.28177907,73.007591664
0.263,150.47252934,72.619967932
0.264,150.65955349,72.236840433
0.265,150.84285226,71.858178708
0.266,151.02241952,71.483957684
0.267,151.1983148,71.114148392
0.268,151.3705527,70.748723126
0.269,151.53915557,70.387653561
0.27,151.70413589,70.030915087
0.271,151.8655422,69.678479489
0.272,152.02340981,69.330317406
0.273,152.17776198,68.986399418
0.274,152.32860497,68.646699219
0.275,152.4759926,68.311187708
0.276,152.6199453,67.979835231
0.277,152.76042908,67.652619021
0.278,152.89747305,67.329518351
0.279,153.03114967,67.01050556
0.28,153.16147742,66.695553164
0.281,153.28843815,66.38463694
0.282,153.41199317,66.077742034
0.283,153.53219566,65.774850721
0.284,153.64904077,65.475946211
0.285,153.76256435,65.181011194
0.286,153.87280579,64.89002501
0.287,153.9797492,64.602969358
0.288,154.08337907,64.319831677
0.289,154.18368475,64.040602547
0.29,154.28064705,63.76527498
0.291,154.37427892,63.493844238
0.292,154.46461043,63.226301596
0.293,154.55165235,62.962638793
0.294,154.63541497,62.702845944
0.295,154.71585181,62.446921007
0.296,154.79302407,62.19485654
