time,pressure,volume
0,11.95622669,140.871151
0.001,11.970159031,140.87115172
0.002,11.975280048,140.87115243
0.003,11.978449479,140.87115315
0.004,11.977738202,140.87115386
0.005,11.97603845,140.87115457
0.006,11.974435128,140.87115529
0.007,11.972781375,140.871156
0.008,11.970700678,140.87115671
0.009,11.968076616,140.87115743
0.01,11.965125019,140.87115814
0.011,11.962266011,140.87115885
0.012,11.959956538,140.87115956
0.013,11.958567558,140.87116027
0.014,11.958311104,140.87116099
0.015,11.959217301,140.8711617
0.016,11.961146869,140.87116241
0.017,11.963822754,140.87116312
0.018,11.966879995,140.87116383
0.019,11.969930317,140.87116454
0.02,11.972633206,140.87116525
0.021,11.974755587,140.87116596
0.022,11.976204087,140.87116667
0.023,11.977043056,140.87116738
0.024,11.977466,140.8711681
0.025,11.977727444,140.87116881
0.026,11.97808822,140.87116952
0.027,11.978771065,140.87117023
0.028,11.979935161,140.87117094
0.029,11.981670895,140.87117165
0.03,11.984007128,140.87117236
0.031,11.986945323,140.87117307
0.032,11.990479493,140.87117378
0.033,11.994615999,140.87117449
0.034,11.999382723,140.8711752
0.035,12.004833501,140.87117591
0.036,12.011045482,140.87117662
0.037,12.018114915,140.87117733
0.038,12.026152984,140.87117804
0.039,12.035280628,140.87117875
0.04,12.045624701,140.87117946
0.041,12.057314805,140.87118017
0.042,12.070482471,140.87118088
0.043,12.085262597,140.87118159
0.044,12.101793732,140.8711823
0.045,12.120219161,140.87118301
0.046,12.14068883,140.87118371
0.047,12.163360257,140.87118442
0.048,12.188399076,140.87118513
0.049,12.215978216,140.87118584
0.05,12.246275783,140.87118654
0.051,12.279476403,140.87118725
0.052,12.315771113,140.87118795
0.053,12.355356207,140.87118866
0.054,12.398434582,140.87118936
0.055,12.445216359,140.87119006
0.056,12.495918994,140.87119076
0.057,12.550767301,140.87119146
0.058,12.609996949,140.87119216
0.059,12.673850675,140.87119286
0.06,12.742581212,140.87119355
0.061,12.816455182,140.87119424
0.062,12.895750009,140.87119493
0.063,12.980747773,140.87119562
0.064,13.071737885,140.87119631
0.065,13.169022136,140.87119699
0.066,13.272910834,140.87119768
0.067,13.383722703,140.87119836
0.068,13.501775305,140.87119903
0.069,13.627392375,140.8711997
0.07,13.760901439,140.87120037
0.071,13.902623018,140.87120104
0.072,14.052868146,140.8712017
0.073,14.211937067,140.87120236
0.074,14.380130134,140.87120301
0.075,14.557747262,140.87120366
0.076,14.745096818,140.87120431
0.077,14.942492657,140.87120495
0.078,15.150256074,140.87120558
0.079,15.368713905,140.87120621
0.08,15.598196434,140.87120683
0.081,15.83902814,140.87120745
0.082,16.091546796,140.87120806
0.083,16.356096402,140.87120866
0.084,16.63301294,140.87120925
0.085,16.922645645,140.87120984
0.086,17.225361139,140.87121042
0.087,17.541550951,140.87121099
0.088,17.871594781,140.87121155
0.089,18.215891301,140.8712121
0.09,18.574847939,140.87121265
0.091,18.948893844,140.87121318
0.092,19.338478277,140.8712137
0.093,19.744061183,140.87121422
0.094,20.166120965,140.87121472
0.095,20.605133738,140.87121521
0.096,21.061563083,140.87121568
0.097,21.535863035,140.87121615
0.098,22.028489654,140.8712166
0.099,22.539902948,140.87121703
0.1,23.070550469,140.87121746
0.101,23.620863527,140.87121787
0.102,24.191280758,140.87121826
0.103,24.782251131,140.87121864
0.104,25.394182717,140.871219
0.105,26.02748142,140.87121934
0.106,26.682565861,140.87121966
0.107,27.359844932,140.87121997
0.108,28.059730747,140.87122026
0.109,28.782591024,140.87122053
0.11,29.528798013,140.87122078
0.111,30.298717037,140.87122101
0.112,31.092686458,140.87122121
0.113,31.911056466,140.8712214
0.114,32.754180225,140.87122156
0.115,33.622388223,140.8712217
0.116,34.515983954,140.87122181
0.117,35.435278627,140.8712219
0.118,36.380550781,140.87122197
0.119,37.35203967,140.871222
0.12,38.349985516,140.87122201
0.121,39.37461174,140.871222
0.122,40.426104944,140.87122195
0.123,41.504634071,140.87122188
0.124,42.610310482,140.87122177
0.125,43.743234945,140.87122164
0.126,44.903468992,140.87122147
0.127,46.091027662,140.87122127
0.128,47.30588143,140.87122104
0.129,48.547966138,140.87122077
0.13,49.817172298,140.87122047
0.131,51.113329346,140.87122014
0.132,52.436226161,140.87121977
0.133,53.785585182,140.87121936
0.134,55.161054961,140.87121892
0.135,56.562191017,140.87121843
0.136,57.988422618,140.87121791
0.137,59.439025338,140.87121735
0.138,60.913138171,140.87121675
0.139,62.099076497,140.83538016
0.14,62.881021262,140.68708531
0.141,63.467004389,140.46369192
0.142,63.92511481,140.19218139
0.143,64.308150827,139.88892839
0.144,64.646818833,139.56397809
0.145,64.960911389,139.22342514
0.146,65.262954239,138.87086718
0.147,65.560565106,138.50838444
0.148,65.858336174,138.13714889
0.149,66.158909169,137.75780303
0.15,66.463525536,137.37071473
0.151,66.772393723,136.97614999
0.152,67.084957046,136.57439314
0.153,67.400361773,136.16579916
0.154,67.717761227,135.75079166
0.155,68.036481747,135.32983984
0.156,68.356115106,134.90341967
0.157,68.67652666,134.4719782
0.158,68.997745444,134.03591131
0.159,69.319826094,133.59556181
0.16,69.642762923,133.15123148
0.161,69.966478089,132.7031938
0.162,70.290854488,132.25170501
0.163,70.615658429,131.79701701
0.164,70.940689317,131.33937949
