time,pressure,volume
0,16.137614992,140.871151
0.001,16.160912419,140.87115167
0.002,16.165139279,140.87115234
0.003,16.167893964,140.87115301
0.004,16.16847861,140.87115368
0.005,16.167888828,140.87115435
0.006,16.166536159,140.87115502
0.007,16.164721699,140.87115569
0.008,16.162877353,140.87115636
0.009,16.161423242,140.87115703
0.01,16.16066095,140.8711577
0.011,16.160718299,140.87115837
0.012,16.161547747,140.87115904
0.013,16.162963614,140.8711597
0.014,16.164714399,140.87116037
0.015,16.166542313,140.87116104
0.016,16.168233225,140.8711617
0.017,16.169653846,140.87116237
0.018,16.17077776,140.87116304
0.019,16.171671304,140.8711637
0.02,16.172451999,140.87116437
0.021,16.173244802,140.87116504
0.022,16.17414857,140.8711657
0.023,16.175221547,140.87116637
0.024,16.176484226,140.87116703
0.025,16.177933371,140.87116769
0.026,16.179558894,140.87116836
0.027,16.18135737,140.87116902
0.028,16.183339362,140.87116968
0.029,16.185530931,140.87117035
0.03,16.187973669,140.87117101
0.031,16.190720777,140.87117167
0.032,16.193833128,140.87117233
0.033,16.1973772,140.87117299
0.034,16.201423129,140.87117365
0.035,16.206044996,140.87117431
0.036,16.211321214,140.87117497
0.037,16.217335417,140.87117563
0.038,16.224177133,140.87117629
0.039,16.231942411,140.87117695
0.04,16.240733473,140.8711776
0.041,16.250657887,140.87117826
0.042,16.261828258,140.87117891
0.043,16.27436201,140.87117957
0.044,16.28838108,140.87118022
0.045,16.304011462,140.87118087
0.046,16.321382968,140.87118152
0.047,16.340629405,140.87118217
0.048,16.361888422,140.87118282
0.049,16.38530293,140.87118347
0.05,16.41101955,140.87118411
0.051,16.439187856,140.87118476
0.052,16.469960963,140.8711854
0.053,16.503495398,140.87118604
0.054,16.539950978,140.87118668
0.055,16.579492618,140.87118732
0.056,16.62229112,140.87118796
0.057,16.668521805,140.87118859
0.058,16.718365246,140.87118922
0.059,16.772005702,140.87118985
0.06,16.829630987,140.87119048
0.061,16.891433873,140.87119111
0.062,16.95761292,140.87119173
0.063,17.028373681,140.87119235
0.064,17.103928939,140.87119297
0.065,17.184498545,140.87119358
0.066,17.27030989,140.87119419
0.067,17.361596074,140.8711948
0.068,17.458600755,140.8711954
0.069,17.561573616,140.871196
0.07,17.670768669,140.8711966
0.071,17.786446047,140.87119719
0.072,17.908871691,140.87119778
0.073,18.038315014,140.87119837
0.074,18.175054128,140.87119895
0.075,18.319369389,140.87119952
0.076,18.471540789,140.87120009
0.077,18.631850735,140.87120066
0.078,18.800579886,140.87120121
0.079,18.978010103,140.87120177
0.08,19.164421066,140.87120232
0.081,19.360094216,140.87120286
0.082,19.565326159,140.87120339
0.083,19.780411606,140.87120392
0.084,20.005648138,140.87120444
0.085,20.241333771,140.87120496
0.086,20.487768034,140.87120547
0.087,20.745249323,140.87120597
0.088,21.014073607,140.87120646
0.089,21.294540354,140.87120694
0.09,21.586941692,140.87120741
0.091,21.891558779,140.87120788
0.092,22.20867469,140.87120833
0.093,22.538577192,140.87120878
0.094,22.881554915,140.87120922
0.095,23.237893389,140.87120964
0.096,23.607860217,140.87121006
0.097,23.991726536,140.87121046
0.098,24.389776132,140.87121085
0.099,24.802286537,140.87121123
0.1,25.22954323,140.8712116
0.101,25.671819901,140.87121196
0.102,26.129393684,140.8712123
