time,pressure,volume
0,17.037965771,140.871151
0.001,17.073977987,140.87115155
0.002,17.080504997,140.8711521
0.003,17.082742823,140.87115265
0.004,17.080969639,140.8711532
0.005,17.077718567,140.87115374
0.006,17.073387398,140.87115429
0.007,17.068226029,140.87115484
0.008,17.062919217,140.87115539
0.009,17.05833271,140.87115594
0.01,17.055247445,140.87115649
0.011,17.054161635,140.87115704
0.012,17.055164165,140.87115759
0.013,17.057937843,140.87115814
0.014,17.061884777,140.87115869
0.015,17.066271819,140.87115924
0.016,17.070408835,140.87115979
0.017,17.073800637,140.87116034
0.018,17.076226333,140.87116089
0.019,17.077781967,140.87116144
0.02,17.078778202,140.87116199
0.021,17.079595183,140.87116255
0.022,17.080572858,140.8711631
0.023,17.081942707,140.87116365
0.024,17.083811487,140.87116421
0.025,17.086185198,140.87116476
0.026,17.089013617,140.87116531
0.027,17.09223536,140.87116587
0.028,17.095811937,140.87116643
0.029,17.099742777,140.87116698
0.03,17.104065119,140.87116754
0.031,17.10884386,140.87116809
0.032,17.114165052,140.87116865
0.033,17.120129208,140.87116921
0.034,17.126843538,140.87116977
0.035,17.134420424,140.87117033
0.036,17.14297576,140.87117088
0.037,17.152627043,140.87117144
0.038,17.163492867,140.871172
0.039,17.175696883,140.87117256
0.04,17.189372129,140.87117312
0.041,17.204660022,140.87117368
0.042,17.221710633,140.87117424
0.043,17.240678745,140.8711748
0.044,17.261721806,140.87117536
0.045,17.285001157,140.87117592
0.046,17.310681119,140.87117648
0.047,17.338931395,140.87117704
0.048,17.3699279,140.8711776
0.049,17.403850847,140.87117816
0.05,17.440882688,140.87117871
0.051,17.481213057,140.87117927
0.052,17.525038669,140.87117983
0.053,17.572561186,140.87118038
0.054,17.623986373,140.87118094
0.055,17.679524989,140.87118149
0.056,17.739388745,140.87118204
0.057,17.803795174,140.87118259
0.058,17.872968131,140.87118314
0.059,17.94714002,140.87118369
0.06,18.026552652,140.87118424
0.061,18.111455554,140.87118478
0.062,18.202104981,140.87118532
0.063,18.298772552,140.87118586
0.064,18.401733649,140.8711864
0.065,18.511272028,140.87118694
0.066,18.627682239,140.87118747
0.067,18.751268525,140.871188
0.068,18.882349662,140.87118852
0.069,19.021252346,140.87118905
0.07,19.168317386,140.87118956
0.071,19.32391139,140.87119008
0.072,19.488414486,140.87119059
0.073,19.662221098,140.8711911
0.074,19.845744342,140.8711916
0.075,20.039400312,140.87119209
0.076,20.243621447,140.87119258
0.077,20.458851597,140.87119307
0.078,20.685554146,140.87119355
0.079,20.924196283,140.87119402
0.08,21.175260472,140.87119449
0.081,21.439229358,140.87119495
0.082,21.716588159,140.8711954
0.083,22.007830899,140.87119584
0.084,22.313466037,140.87119628
0.085,22.634015024,140.87119671
0.086,22.970015969,140.87119713
0.087,23.322046898,140.87119753
0.088,23.690698912,140.87119793
0.089,24.076573709,140.87119832
0.09,24.480293176,140.8711987
0.091,24.90248884,140.87119907
0.092,25.343820422,140.87119942
0.093,25.80496474,140.87119977
0.094,26.286606814,140.8712001
0.095,26.789437173,140.87120041
0.096,27.314165918,140.87120071
0.097,27.861519386,140.871201
0.098,28.432284109,140.87120127
0.099,29.027235479,140.87120153
0.1,29.647178441,140.87120177
0.101,30.292940289,140.87120199
0.102,30.965360476,140.8712022
0.103,31.665332649,140.87120238
0.104,32.393735187,140.87120255
0.105,33.151439868,140.87120269
0.106,33.939360656,140.87120282
0.107,34.758405286,140.87120292
0.108,35.609484073,140.871203
0.109,36.493476433,140.87120305
0.11,37.411291456,140.87120308
