time,pressure,volume
0,16.621331231,140.871151
0.001,33.138754068,146.69765143
0.002,34.939772953,152.13785144
0.003,37.300837522,156.9892141
0.004,39.009820184,161.3573129
0.005,40.55472445,165.29783352
0.006,42.096227283,168.82987981
0.007,43.600085965,171.97267324
0.008,44.997747504,174.7532369
0.009,46.218471071,177.20721604
0.01,47.242107447,179.37361282
0.011,48.117650261,181.28541736
0.012,48.909643031,182.96574457
0.013,49.650438488,184.43132939
0.014,50.337852537,185.69760442
0.015,50.956698551,186.78122523
0.016,51.497996022,187.69969756
0.017,51.963099112,188.46996188
0.018,52.357272384,189.10764168
0.019,52.683811613,189.62719895
0.02,52.943409211,190.04233794
0.021,53.136307713,190.36616568
0.022,53.264045385,190.61108644
0.023,53.330035467,190.78859112
0.024,53.33954511,190.90904713
0.025,53.299385186,190.98153296
0.026,53.217349022,191.01376411
0.027,53.101946397,191.01688674
0.028,53.086371963,191.01688698
0.029,53.054362313,191.01688722
0.03,53.036685947,191.01688745
0.031,53.025361406,191.01688768
0.032,53.019383202,191.01688791
0.033,53.01792858,191.01688813
0.034,53.019990513,191.01688834
0.035,53.025122323,191.01688855
0.036,53.033453492,191.01688876
0.037,53.045418417,191.01688895
0.038,53.061502708,191.01688914
0.039,53.082097499,191.01688933
0.04,53.107448732,191.01688951
0.041,53.137665385,191.01688968
0.042,53.17276349,191.01688985
0.043,53.212722406,191.01689001
0.044,53.25753459,191.01689017
0.045,53.307235649,191.01689032
0.046,53.361916979,191.01689046
0.047,53.421723636,191.01689059
0.048,53.486842386,191.01689072
0.049,53.557491394,191.01689084
0.05,53.63391274,191.01689095
0.051,53.716368068,191.01689106
0.052,53.805136693,191.01689116
0.053,53.900513916,191.01689125
0.054,54.002811264,191.01689133
0.055,54.112354356,191.01689141
0.056,54.229484005,191.01689148
0.057,54.35455946,191.01689154
0.058,54.487957918,191.01689159
0.059,54.630072903,191.01689163
0.06,54.78131371,191.01689167
0.061,54.942104937,191.01689169
0.062,55.112886715,191.01689171
0.063,55.294115096,191.01689172
0.064,55.486261488,191.01689171
0.065,55.689811715,191.0168917
0.066,55.905266008,191.01689168
0.067,56.13313785,191.01689164
0.068,56.37395421,191.0168916
0.069,56.628254984,191.01689154
0.07,56.896594797,191.01689148
0.071,57.179538814,191.0168914
0.072,57.477662327,191.01689131
0.073,57.791552839,191.01689121
0.074,58.121809131,191.01689109
0.075,58.469036228,191.01689096
0.076,58.833843369,191.01689082
0.077,59.216837899,191.01689066
0.078,59.618629331,191.01689049
0.079,60.039830399,191.0168903
0.08,60.481049231,191.0168901
0.081,60.942886925,191.01688989
0.082,61.425944308,191.01688965
0.083,61.930820276,191.0168894
0.084,62.458107745,191.01688913
0.085,63.008391036,191.01688884
0.086,63.582246444,191.01688854
0.087,64.180241598,191.01688821
0.088,64.80293011,191.01688787
0.089,65.450864991,191.0168875
0.09,66.124593177,191.01688712
0.091,66.824650747,191.01688671
0.092,67.551563586,191.01688628
0.093,68.305839302,191.01688582
0.094,69.087969014,191.01688535
0.095,69.671735353,190.97908913
0.096,70.13379272,190.87858723
0.097,70.526127825,190.73138502
0.098,70.871349785,190.5493584
0.099,71.187129649,190.3405811
0.1,71.485017606,190.11058701
0.101,71.772806902,189.86319361
0.102,72.055651206,189.60105948
0.103,72.336911833,189.32606767
0.104,72.618838809,189.03957377
0.105,72.903010662,188.74256122
0.106,73.190575439,188.43574457
0.107,73.482337349,188.11964407
0.108,73.778795578,187.79464904
0.109,74.080259639,187.46105931
0.11,74.386882979,187.11911642
0.111,74.698698151,186.76902678
0.112,75.015677134,186.41097544
0.113,75.337751464,186.04513414
0.114,75.664910081,185.67165828
0.115,75.997084312,185.29069189
0.116,76.334202597,184.90237237
0.117,76.67619321,184.50683011
0.118,77.02297059,184.10419108
0.119,77.374437893,183.69457932
0.12,77.730544115,183.278113
0.121,78.09119637,182.85490577
0.122,78.456249005,182.42507698
0.123,78.825615209,181.98874518
0.124,79.199200583,181.54602654
0.125,79.576886166,181.09704002
0.126,79.958595397,180.64190057
0.127,80.344181791,180.18072778
0.128,80.733583268,179.71363865
0.129,81.1266935,179.24074824
0.13,81.523422035,178.76217177
0.131,81.923646468,178.27802483
0.132,82.32722202,177.78842927
0.133,82.734069582,177.29350578
0.134,83.144141359,176.7933671
0.135,83.557268614,176.28813178
0.136,83.973328066,175.77792336
0.137,84.392258566,175.26286035
0.138,84.813971337,174.74305856
0.139,85.238285493,174.21864167
0.14,85.665095074,173.68973568
0.141,86.094294164,173.15646579
0.142,86.525730493,172.61896173
0.143,86.959268087,172.07735661
0.144,87.394764953,171.53178738
0.145,87.832080651,170.98239386
0.146,88.271095588,170.42931628
0.147,88.711728548,169.87269163
0.148,89.153836173,169.31265682
0.149,89.597284408,168.74935312
0.15,90.041904614,168.18292512
0.151,90.487539801,167.6135234
0.152,90.934081667,167.04129781
0.153,91.381432938,166.46639355
0.154,91.829449792,165.88895741
0.155,92.278047174,165.30913364
0.156,92.727095086,164.72706421
0.157,93.17647033,164.14289362
0.158,93.626060317,163.55676432
0.159,94.075777601,162.9688156
0.16,94.525474504,162.37918812
0.161,94.975067923,161.78802116
0.162,95.424486887,161.19544764
0.163,95.87364326,160.60159626
0.164,96.322399482,160.00659898
0.165,96.770691821,159.41058334
0.166,97.218415504,158.8136751
0.167,97.66548373,158.21599787
0.168,98.111793228,157.61767632
0.169,98.557295931,157.01882769
0.17,99.001906233,156.41956714
0.171,99.445529673,155.82000902
0.172,99.888049435,155.22026999
0.173,100.32944516,154.62045981
0.174,100.76966246,154.02068209
0.175,101.20856489,153.42104428
0.176,101.64610456,152.82165095
0.177,102.08223417,152.22260272
0.178,102.51686735,151.62399786
0.179,102.94992361,151.02593496
0.18,103.38133909,150.42851158
0.181,103.81105713,149.83182248
0.182,104.23899355,149.23596056
0.183,104.66509899,148.64101873
0.184,105.08935367,148.04708126
0.185,105.5116552,147.45423515
0.186,105.93191739,146.86256902
0.187,106.35005661,146.27217392
0.188,106.76596338,145.68314453
0.189,107.17966774,145.09556587
0.19,107.59108504,144.50952031
0.191,108.00018306,143.92508902
0.192,108.40689137,143.34235012
0.193,108.81111361,142.7613869
0.194,109.21277617,142.1822833
0.195,109.6118111,141.60512458
0.196,110.00819256,141.02999135
0.197,110.4018796,140.4569584
0.198,110.79283381,139.8861005
0.199,111.18097542,139.31749197
0.2,111.56631353,138.75120197
0.201,111.94882802,138.1872938
0.202,112.32841885,137.62583263
0.203,112.70500523,137.06689125
0.204,113.0785638,136.51053736
0.205,113.44903407,135.95684022
0.206,113.81643362,135.40586087
0.207,114.1807902,134.85765062
0.208,114.54207976,134.31225654
0.209,114.9001395,133.76973764
0.21,115.25498398,133.23015265
0.211,115.60656036,132.69355766
0.212,115.95493189,132.15999837
0.213,116.30002634,131.62952054
0.214,116.64182825,131.10216933
0.215,116.98033216,130.57798766
0.216,117.31552983,130.05701349
0.217,117.64743006,129.53928153
0.218,117.97597151,129.0248273
0.219,118.30113888,128.51368824
0.22,118.62293941,128.00589631
0.221,118.94130632,127.50148842
0.222,119.25626817,127.00049506
0.223,119.56785594,126.50294228
0.224,119.8760292,126.00885405
0.225,120.18077806,125.5182562
0.226,120.48211582,125.03117086
0.227,120.78004386,124.54761702
0.228,121.07453718,124.06761435
0.229,121.36557718,123.59118457
0.23,121.65317353,123.11834617
0.231,121.93731679,122.64911668
0.232,122.21801943,122.18351149
0.233,122.49525768,121.7215464
0.234,122.76904769,121.26323561
0.235,123.03940233,120.80858964
0.236,123.30631586,120.35761909
0.237,123.56978934,119.91033357
0.238,123.82982097,119.46674232
0.239,124.08641124,119.02685399
0.24,124.33956244,118.5906765
0.241,124.58927828,118.15821687
0.242,124.83556345,117.72948119
0.243,125.07842335,117.30447467
0.244,125.31786386,116.88320158
0.245,125.55389122,116.46566539
0.246,125.78651198,116.05186877
0.247,126.0157331,115.64181362
0.248,126.24156187,115.23550114
0.249,126.46400599,114.83293182
0.25,126.6830735,114.4341055
0.251,126.89877278,114.03902139
0.252,127.1111125,113.64767807
0.253,127.3201016,113.26007358
0.254,127.52574928,112.87620537
0.255,127.72806496,112.49607041
0.256,127.92705831,112.11966516
0.257,128.12273915,111.7469856
0.258,128.3151175,111.37802729
