time,pressure,volume
0,17.815056881,140.871151
0.001,17.858373197,140.87115171
0.002,17.865295229,140.87115242
0.003,17.868221151,140.87115314
0.004,17.867078305,140.87115385
0.005,17.863880175,140.87115456
0.006,17.859320176,140.87115528
0.007,17.854145092,140.87115599
0.008,17.849324755,140.8711567
0.009,17.845753392,140.87115742
0.01,17.84404248,140.87115814
0.011,17.844397115,140.87115885
0.012,17.846587922,140.87115957
0.013,17.850072626,140.87116029
0.014,17.854173275,140.871161
0.015,17.858225372,140.87116172
0.016,17.861722998,140.87116244
0.017,17.864404613,140.87116316
0.018,17.866314514,140.87116388
0.019,17.867706495,140.8711646
0.02,17.86891372,140.87116532
0.021,17.870240909,140.87159441
0.022,17.895372836,140.87886362
0.023,17.92169707,140.89383587
0.024,17.951931163,140.91653098
0.025,17.985034765,140.9463937
0.026,18.020186001,140.98300235
0.027,18.057437208,141.02594517
0.028,18.096898112,141.0747916
0.029,18.138518119,141.12911233
0.03,18.182163875,141.1884942
0.031,18.227699217,141.25254287
0.032,18.275013522,141.32087988
0.033,18.324020558,141.3931393
0.034,18.374649719,141.46896523
0.035,18.426844475,141.54801014
0.036,18.480566827,141.62993251
0.037,18.53579932,141.71439435
0.038,18.592548826,141.80105824
0.039,18.650841562,141.88958474
0.04,18.710717118,141.97963079
0.041,18.772220257,142.07084902
0.042,18.835395883,142.16288802
0.043,18.900290313,142.25539259
0.044,18.966953971,142.34800358
0.045,19.035439239,142.44035797
0.046,19.105804619,142.53208852
0.047,19.178117154,142.62282311
0.048,19.252452547,142.71218391
0.049,19.328897613,142.79978647
0.05,19.407544352,142.88523916
0.051,19.488489631,142.968143
0.052,19.571831251,143.04809186
0.053,19.657668315,143.12467277
0.054,19.746097295,143.19746647
0.055,19.83720415,143.26604906
0.056,19.931072175,143.3299931
0.057,20.027787226,143.38886772
0.058,20.12743355,143.44223904
0.059,20.230092613,143.48967103
0.06,20.335848913,143.53072584
0.061,20.444787006,143.56496449
0.062,20.55700009,143.59194771
0.063,20.67259487,143.61123868
0.064,20.791761458,143.62241439
0.065,20.923521705,143.62491727
0.066,21.066206608,143.62491792
0.067,21.227059623,143.62491858
0.068,21.399365972,143.62491923
0.069,21.583806419,143.62491987
0.07,21.780592121,143.62492051
0.071,21.990392505,143.62492114
0.072,22.21396965,143.62492177
0.073,22.451968589,143.62492239
0.074,22.704941451,143.62492301
0.075,22.973407805,143.62492362
0.076,23.257882034,143.62492422
0.077,23.558892894,143.62492481
0.078,23.877003124,143.6249254
0.079,24.212833648,143.62492597
0.08,24.567056387,143.62492654
0.081,24.940383449,143.62492709
0.082,25.333556588,143.62492764
0.083,25.747324588,143.62492818
0.084,26.182455922,143.6249287
0.085,26.639701404,143.62492921
0.086,27.119831157,143.62492971
0.087,27.623628905,143.62493019
0.088,28.151874702,143.62493067
0.089,28.705380738,143.62493112
0.09,29.285015359,143.62493156
0.091,29.891679195,143.62493199
0.092,30.526324323,143.62493239
0.093,31.18987235,143.62493278
0.094,31.883260583,143.62493315
0.095,32.607448323,143.6249335
0.096,33.363448498,143.62493383
0.097,34.15223666,143.62493414
0.098,34.974831993,143.62493443
0.099,35.832270361,143.62493469
0.1,36.725542585,143.62493493
0.101,37.655650278,143.62493515
0.102,38.623609818,143.62493533
0.103,39.630413779,143.6249355
0.104,40.677077092,143.62493563
0.105,41.764607738,143.62493573
0.106,42.893957964,143.6249358
0.107,44.066066729,143.62493584
0.108,45.281887899,143.62493585
0.109,46.54234337,143.62493583
0.11,47.84834015,143.62493577
0.111,49.200762459,143.62493567
0.112,50.600450476,143.62493553
0.113,52.048228468,143.62493536
0.114,53.544890875,143.62493514
0.115,55.091206653,143.62493488
0.116,56.687897916,143.62493458
0.117,58.335654384,143.62493424
0.118,60.035123225,143.62493385
0.119,61.786898124,143.62493341
0.12,63.591549112,143.62493292
0.121,65.449607208,143.62493238
0.122,67.361502961,143.6249318
0.123,68.958409605,143.58462212
0.124,70.030499053,143.3999936
0.125,70.859742565,143.1160818
0.126,71.518899384,142.76823459
0.127,72.076113179,142.37850194
0.128,72.57537673,141.96014344
0.129,73.044698445,141.52090055
0.13,73.501384377,141.06512677
0.131,73.955552415,140.59518768
0.132,74.412673148,140.11234911
0.133,74.875139346,139.61734114
0.134,75.343579009,139.11068332
0.135,75.817704172,138.59285073
0.136,76.296851423,138.0643425
0.137,76.780498598,137.52567642
0.138,77.268285268,136.97736393
0.139,77.760007468,136.41988989
0.14,78.255476863,135.8537088
0.141,78.754526555,135.27924858
0.142,79.257000364,134.69690808
0.143,79.762612213,134.10707448
0.144,80.271076479,133.51013074
0.145,80.782161546,132.90644811
0.146,81.295617773,132.29638928
0.147,81.811212216,131.6803071
0.148,82.328685073,131.05854691
0.149,82.847803286,130.43144904
0.15,83.368314448,129.79934732
0.151,83.889991064,129.16256868
0.152,84.412622375,128.52143235
0.153,84.935971395,127.87625288
0.154,85.459836011,127.22733628
0.155,85.983991484,126.57498388
0.156,86.508197675,125.91949491
0.157,87.032310066,125.26115786
0.158,87.556210557,124.60024516
0.159,88.079665719,123.93702488
0.16,88.60250794,123.27176221
0.161,89.124614706,122.60470777
0.162,89.645773493,121.93611145
0.163,90.165847198,121.26621558
0.164,90.684597351,120.59526321
0.165,91.20194075,119.923487
0.166,91.717720102,119.25111246
0.167,92.231742644,118.57836396
0.168,92.743877902,117.90546139
0.169,93.253968912,117.23261963
0.17,93.761964598,116.56003956
0.171,94.267600599,115.88792695
0.172,94.770719127,115.21649377
0.173,95.27131227,114.54593129
0.174,95.769252973,113.87642155
0.175,96.264424005,113.20814582
0.176,96.756740419,112.54127607
0.177,97.246112674,111.87597618
0.178,97.732372746,111.21241253
0.179,98.215469647,110.5507457
0.18,98.695371261,109.89112217
0.181,99.171983556,109.23368307
0.182,99.64515518,108.57857215
0.183,100.11487993,107.9259249
0.184,100.58106525,107.27586879
0.185,101.04366514,106.62852694
0.186,101.50259104,105.98401927
0.187,101.95776272,105.34246417
0.188,102.40910496,104.70397581
0.189,102.85654225,104.06866825
0.19,103.30001217,103.43665036
0.191,103.73945854,102.80802811
0.192,104.17485388,102.18290049
0.193,104.6061661,101.5613597
0.194,105.03334084,100.94349479
0.195,105.4563288,100.32939224
0.196,105.87508453,99.719136256
0.197,106.28959308,99.11280419
0.198,106.69982249,98.510469482
0.199,107.10573898,97.912202302
0.2,107.5073186,97.318069178
0.201,107.9045414,96.728132403
0.202,108.29738035,96.142451341
0.203,108.685812,95.561082549
0.204,109.06982282,94.98407903
0.205,109.44940536,94.411489659
0.206,109.8245559,93.843358967
0.207,110.19525974,93.279728731
0.208,110.56150947,92.720637979
0.209,110.92330166,92.166122559
0.21,111.28064397,91.616214243
0.211,111.63354185,91.070941085
0.212,111.98200375,90.530327606
0.213,112.32603612,89.994395156
0.214,112.66563674,89.463163324
0.215,113.00080458,88.936650535
0.216,113.33156042,88.414871536
0.217,113.65792518,87.897837218
0.218,113.97991572,87.385555601
0.219,114.29755102,86.878031807
0.22,114.61084438,86.375269186
0.221,114.91981427,85.877268874
0.222,115.22447524,85.384030534
0.223,115.52484993,84.895551666
0.224,115.82096221,84.411827446
0.225,116.1128385,83.932850801
0.226,116.40049877,83.458613131
0.227,116.68397752,82.989103419
0.228,116.96331462,82.524307183
0.229,117.23853304,82.064208259
0.23,117.50965641,81.608790311
0.231,117.77670674,81.158035846
0.232,118.03970256,80.711927617
0.233,118.29867403,80.270447239
0.234,118.55366078,79.833573773
0.235,118.80470063,79.40128423
0.236,119.05181193,78.973555184
0.237,119.29501681,78.550364368
0.238,119.53434592,78.131688137
0.239,119.76983176,77.717501623
0.24,120.00149238,77.307780763
0.241,120.22936651,76.902500278
0.242,120.45349251,76.501632658
0.243,120.67389597,76.105150354
0.244,120.89059803,75.71302661
0.245,121.10363022,75.325234147
0.246,121.31303049,74.941744367
0.247,121.51881369,74.562529407
0.248,121.72100341,74.187562568
0.249,121.91962487,73.816816816
0.25,122.11468798,73.45026724
0.251,122.30620858,73.087889868
0.252,122.49422989,72.729659226
0.253,122.67876209,72.375550627
0.254,122.85983276,72.02553932
0.255,123.03741414,71.679605385
0.256,123.21152663,71.337731731
0.257,123.38223313,70.999895313
0.258,123.54957105,70.666070761
0.259,123.7135555,70.336233094
0.26,123.87417602,70.010361072
0.261,124.031445,69.688436072
0.262,124.18543783,69.370433371
0.263,124.33612169,69.056331495
0.264,124.48349157,68.746114819
0.265,124.62756934,68.439767231
0.266,124.7683873,68.137270798
0.267,124.90594422,67.838608537
0.268,125.04024764,67.543766298
0.269,125.17131541,67.252728639
0.27,125.29913859,66.965483137
0.271,125.42371113,66.682019996
0.272,125.54503768,66.40233056
0.273,125.6631456,66.126405068
0.274,125.77803999,65.854233136
0.275,125.8897598,65.585802717
0.276,125.99828663,65.321102698
0.277,126.10364137,65.060124114
0.278,126.20586125,64.802853417
0.279,126.30492375,64.549280201
0.28,126.40082127,64.299397692
0.281,126.49355913,64.053199591
0.282,126.5831282,63.810681202
0.283,126.66950162,63.571842285
0.284,126.75266639,63.336684358
0.285,126.8325769,63.105214413
0.286,126.90925337,62.877439133
0.287,126.98270022,62.653362888
0.288,127.0528717,62.432994713
0.289,127.11974045,62.216346787
0.29,127.1832658,62.003436257
0.291,127.24339773,61.794283393
0.292,127.30014474,61.588909952
0.293,127.35355176,61.38732831
0.294,127.40356876,61.189554376
0.295,127.45015475,60.995608896
0.296,127.49328952,60.805513456
0.297,127.53294983,60.61929039
0.298,127.56904969,60.436969884
0.299,127.60163821,60.258577729
0.3,127.63068901,60.084136589
0.301,127.65616369,59.91367297
0.302,127.67800138,59.747217079
0.303,127.6961941,59.584800206
0.304,127.71072319,59.426452129
0.305,127.7215222,59.272206285
0.306,127.72854546,59.12210033
0.307,127.73173439,58.976175525
0.308,127.73103147,58.834475793
0.309,127.72632102,58.697054001
0.31,127.71756246,58.563966886
0.311,127.70466643,58.435273653
0.312,127.68756811,58.311037501
0.313,127.66619809,58.19132431
0.314,127.64048453,58.07620191
0.315,127.61034338,57.965741977
0.316,127.57572199,57.860017182
0.317,127.53651453,57.759103636
0.318,127.49261157,57.663084858
0.319,127.44392947,57.572047001
0.32,127.39031822,57.486084371
0.321,127.3316725,57.405297445
0.322,127.26785656,57.329791674
0.323,127.19869086,57.259684803
0.324,127.1240669,57.195097753
0.325,127.04377108,57.136162603
0.326,126.95755638,57.083029458
0.327,126.86521073,57.035860977
0.328,126.76659299,56.994822987
0.329,126.66149323,56.960087075
0.33,126.54967164,56.931835534
0.331,126.43087802,56.910260677
0.332,126.30482362,56.895559977
0.333,126.17108922,56.887916774
0.334,126.00663493,56.886751001
0.335,125.74956532,56.886749557
0.336,125.42674779,56.88674812
0.337,125.04060218,56.886746691
0.338,124.59622788,56.886745274
0.339,124.09862526,56.886743868
0.34,123.55229992,56.886742476
0.341,122.96177429,56.886741098
0.342,122.33153582,56.886739735
0.343,121.66609243,56.88673839
0.344,120.96962132,56.886737061
0.345,120.2458162,56.886735751
0.346,119.49791499,56.88673446
0.347,118.72866465,56.886733188
0.348,117.94036855,56.886731936
0.349,117.13509377,56.886730704
0.35,116.31466476,56.886729494
0.351,115.48072296,56.886728304
0.352,114.63455993,56.886727136
0.353,113.77743301,56.88672599
0.354,112.91031777,56.886724866
0.355,112.03424313,56.886723764
0.356,111.14987043,56.886722685
0.357,110.25782818,56.886721629
0.358,109.35849095,56.886720596
0.359,108.4521325,56.886719585
0.36,107.53915102,56.886718599
0.361,106.61973155,56.886717635
0.362,105.69415687,56.886716696
0.363,104.76268388,56.88671578
0.364,103.82562058,56.886714888
0.365,102.88313094,56.886714021
0.366,101.93532913,56.886713177
0.367,100.98237987,56.886712358
0.368,100.02454238,56.886711564
0.369,99.061989352,56.886710795
0.37,98.094931905,56.88671005
0.371,97.123617855,56.88670933
0.372,96.148257391,56.886708635
0.373,95.169119357,56.886707965
0.374,94.186383709,56.886707321
0.375,93.200321161,56.886706702
0.376,92.211270128,56.886706108
0.377,91.219476497,56.88670554
0.378,90.225204168,56.886704997
0.379,89.228638867,56.88670448
0.38,88.230207378,56.886703989
0.381,87.230212473,56.886703523
0.382,86.229031636,56.886703084
0.383,85.226927959,56.88670267
0.384,84.22415756,56.886702281
0.385,83.220956324,56.886701919
0.386,82.217741615,56.886701582
0.387,81.214727451,56.886701271
0.388,80.211958149,56.886700986
0.389,79.209943355,56.886700727
0.39,78.209074894,56.886700494
0.391,77.209553393,56.886700286
0.392,76.211698576,56.886700104
0.393,75.215696992,56.886699947
0.394,74.221816244,56.886699816
0.395,73.23028989,56.886699711
0.396,72.241472373,56.886699631
0.397,71.255576005,56.886699577
0.398,70.272811477,56.886699548
0.399,69.293342668,56.886699544
0.4,68.31740066,56.886699565
0.401,67.345199552,56.886699611
0.402,66.376940579,56.886699682
0.403,65.412864465,56.886699778
0.404,64.453184263,56.886699899
0.405,63.498091625,56.886700044
0.406,62.547830318,56.886700213
0.407,61.602476533,56.886700407
0.408,60.662274984,56.886700625
0.409,59.727398137,56.886700868
0.41,58.798055998,56.886701134
0.411,57.874417648,56.886701423
0.412,56.956637957,56.886701737
0.413,56.044837142,56.886702074
0.414,55.139187022,56.886702434
0.415,54.239902859,56.886702817
0.416,53.347095057,56.886703223
0.417,52.460897813,56.886703652
0.418,51.581442117,56.886704103
0.419,50.708881921,56.886704577
0.42,49.843342072,56.886705073
0.421,48.984969645,56.886705591
0.422,48.133907555,56.886706131
0.423,47.290237179,56.886706693
0.424,46.454072319,56.886707276
0.425,45.62550437,56.88670788
0.426,44.804665766,56.886708505
0.427,43.991636547,56.886709151
0.428,43.186493923,56.886709818
0.429,42.389330264,56.886710505
0.43,41.60020814,56.886711212
0.431,40.819171993,56.886711939
0.432,40.0462426,56.886712686
0.433,39.28147897,56.886713453
0.434,38.5249604,56.886714239
0.435,37.776734683,56.886715044
0.436,37.036808169,56.886715867
0.437,36.305208386,56.88671671
0.438,35.581997321,56.886717571
0.439,34.867230051,56.88671845
0.44,34.160887602,56.886719347
0.441,33.463030218,56.886720261
0.442,32.77372484,56.886721194
0.443,32.093036949,56.886722143
0.444,31.420989954,56.88672311
0.445,30.757599994,56.886724094
0.446,30.102947866,56.886725094
0.447,29.45707149,56.88672611
0.448,28.8199755,56.886727143
0.449,28.191673496,56.886728192
0.45,27.572179584,56.886729256
