time,pressure,volume
0,18.731585601,140.871151
0.001,18.76613755,140.87115155
0.002,18.772600117,140.87115211
0.003,18.775144301,140.87115266
0.004,18.774450702,140.87115321
0.005,18.772284206,140.87115377
0.006,18.769165503,140.87115432
0.007,18.765634681,140.87115487
0.008,18.762416454,140.87115542
0.009,18.760138304,140.87115598
0.01,18.759197491,140.87115653
0.011,18.759704362,140.87115708
0.012,18.76147767,140.87115763
0.013,18.764128567,140.87115819
0.014,18.767163407,140.87115874
0.015,18.77010846,140.87115929
0.016,18.772623335,140.87115984
0.017,18.774568159,140.8711604
0.018,18.776023407,140.87116095
0.019,18.777199257,140.8711615
0.02,18.778338287,140.87116205
0.021,18.77963858,140.87116261
0.022,18.781215216,140.87116316
0.023,18.783102272,140.87116371
0.024,18.785280981,140.87116426
0.025,18.787715726,140.87116482
0.026,18.790383146,140.87116537
0.027,18.793287187,140.87116592
0.028,18.796459878,140.87116647
0.029,18.79995781,140.87116703
0.03,18.803853913,140.87116758
0.031,18.808231009,140.87116813
0.032,18.813180259,140.87116868
0.033,18.818798911,140.87116924
0.034,18.825189485,140.87116979
0.035,18.832458958,140.87117034
0.036,18.840719967,140.87117089
0.037,18.850094782,140.87117144
0.038,18.860715403,140.87117199
0.039,18.872722559,140.87117254
0.04,18.886265469,140.87117309
0.041,18.901499038,140.87117364
0.042,18.91858326,140.87117419
0.043,18.93768475,140.87117474
0.044,18.958975141,140.87117529
0.045,18.982632624,140.87117584
0.046,19.008841283,140.87117638
0.047,19.037790615,140.87117693
0.048,19.069674659,140.87117748
0.049,19.104694652,140.87117802
0.05,19.143059087,140.87117856
0.051,19.184980832,140.8711791
0.052,19.230677514,140.87117964
0.053,19.280371424,140.87118018
0.054,19.334286646,140.87118072
0.055,19.392655658,140.87118125
0.056,19.45571896,140.87118179
0.057,19.523724893,140.87118232
0.058,19.596929348,140.87118285
0.059,19.675596009,140.87118337
0.06,19.759995272,140.8711839
0.061,19.850405928,140.87118442
0.062,19.947116887,140.87118494
0.063,20.050425902,140.87118545
0.064,20.160640472,140.87118596
0.065,20.278079936,140.87118647
0.066,20.403075188,140.87118698
0.067,20.535969413,140.87118748
0.068,20.677125036,140.87118797
0.069,20.826917457,140.87118847
0.07,20.98572959,140.87118895
0.071,21.153959194,140.87118944
0.072,21.332006608,140.87118991
0.073,21.520284099,140.87119039
0.074,21.719215282,140.87119085
0.075,21.929232906,140.87119131
0.076,22.150772811,140.87119177
0.077,22.384278389,140.87119221
0.078,22.630191226,140.87119265
0.079,22.888956013,140.87119308
0.08,23.161013438,140.87119351
0.081,23.446817356,140.87119392
0.082,23.746839064,140.87119433
0.083,24.061567955,140.87119473
0.084,24.391506671,140.87119512
0.085,24.737162108,140.8711955
0.086,25.099042318,140.87119587
0.087,25.47765875,140.87119623
0.088,25.873544676,140.87119657
0.089,26.287238713,140.87119691
0.09,26.719274913,140.87119723
0.091,27.170176218,140.87119754
0.092,27.640481517,140.87119784
0.093,28.130763408,140.87119812
0.094,28.641610592,140.87119839
0.095,29.173598492,140.87119864
0.096,29.727305857,140.87119888
0.097,30.303330936,140.8711991
0.098,30.902267986,140.87119931
0.099,31.524734654,140.87119949
0.1,32.171361835,140.87119966
0.101,32.842772404,140.87119981
0.102,33.539595104,140.87119994
0.103,34.262449206,140.87120006
0.104,35.011946343,140.87120015
0.105,35.788713031,140.87120022
0.106,36.593343741,140.87120026
0.107,37.426440946,140.87120029
0.108,38.288614238,140.87120028
0.109,39.180467651,140.87120026
0.11,40.102551521,140.87120021
0.111,41.05541925,140.87120013
0.112,42.039609073,140.87120003
0.113,43.055687867,140.8711999
0.114,44.104157571,140.87119973
0.115,45.185512604,140.87119954
0.116,46.300235956,140.87119932
0.117,47.448770042,140.87119907
0.118,48.631574027,140.87119878
0.119,49.849048086,140.87119847
0.12,51.101584006,140.87119811
0.121,52.38953142,140.87119772
0.122,53.713208598,140.8711973
0.123,55.07291559,140.87119684
0.124,56.468915971,140.87119634
0.125,57.90144893,140.8711958
0.126,59.370702768,140.87119522
0.127,60.87683445,140.8711946
0.128,62.419970654,140.87119394
0.129,64.000205426,140.87119323
0.13,65.332985468,140.83953764
0.131,66.219535982,140.68725541
0.132,66.908499476,140.4487797
0.133,67.45504102,140.15393731
0.134,67.914881011,139.8216458
0.135,68.323968113,139.4635353
0.136,68.705400173,139.08662458
0.137,69.07380557,138.69503125
0.138,69.438125055,138.2911048
0.139,69.803612841,137.87615184
