time,pressure,volume
0,18.779915379,140.871151
0.001,25.745704419,143.30348392
0.002,26.332309807,145.59720845
0.003,27.198678072,147.66276322
0.004,27.776539425,149.54292819
0.005,28.260468902,151.26374793
0.006,28.733024432,152.83373428
0.007,29.176533543,154.26143933
0.008,29.573094513,155.55791072
0.009,29.918904798,156.73472878
0.01,30.215672897,157.80295072
0.011,30.466326039,158.77287441
0.012,30.675535793,159.65387216
0.013,30.850593799,160.45409226
0.014,30.99987788,161.18029724
0.015,31.130218286,161.83804187
0.016,31.245314023,162.43209884
0.017,31.345960876,162.9668931
0.018,31.43146834,163.44675791
0.019,31.501215566,163.87597131
0.02,31.555601734,164.25864275
0.021,31.596190312,164.59856064
0.022,31.625241493,164.89909262
0.023,31.645019107,165.16317871
0.024,31.657263599,165.39340252
0.025,31.662971706,165.59209828
0.026,31.662451005,165.76145411
0.027,31.655559465,165.9035841
0.028,31.641977189,166.02056109
0.029,31.621429654,166.11441692
0.03,31.593844668,166.18712056
0.031,31.559447838,166.24054328
0.032,31.518776642,166.27642311
0.033,31.472607516,166.29634792
0.034,31.421982577,166.30189496
0.035,31.384492982,166.3018955
0.036,31.383146654,166.30189604
0.037,31.375582245,166.30189657
0.038,31.374595502,166.3018971
0.039,31.378894487,166.30189763
0.04,31.38903479,166.30189816
0.041,31.405277875,166.30189868
0.042,31.427576289,166.3018992
0.043,31.455865711,166.30189971
0.044,31.490176322,166.30190023
0.045,31.530651571,166.30190074
0.046,31.577541217,166.30190124
0.047,31.631179373,166.30190175
0.048,31.691950701,166.30190225
0.049,31.760257417,166.30190274
0.05,31.836498818,166.30190323
0.051,31.921062517,166.30190371
0.052,32.014324363,166.3019042
0.053,32.116675014,166.30190467
0.054,32.228520571,166.30190514
0.055,32.35028568,166.30190561
0.056,32.482450259,166.30190607
0.057,32.625507527,166.30190652
0.058,32.779970244,166.30190697
0.059,32.946371452,166.30190741
0.06,33.125292275,166.30190784
0.061,33.317303254,166.30190827
0.062,33.523019853,166.30190868
0.063,33.743085149,166.30190909
0.064,33.978195246,166.3019095
0.065,34.229057721,166.30190989
0.066,34.496405992,166.30191027
0.067,34.781028908,166.30191065
0.068,35.083740877,166.30191101
0.069,35.405366289,166.30191137
0.07,35.746774658,166.30191171
0.071,36.108886144,166.30191204
0.072,36.492649548,166.30191236
0.073,36.899007832,166.30191266
0.074,37.328918355,166.30191296
0.075,37.783368839,166.30191324
0.076,38.263393041,166.3019135
0.077,38.770052821,166.30191375
0.078,39.304373314,166.30191398
0.079,39.86744705,166.3019142
0.08,40.460428842,166.3019144
0.081,41.084511871,166.30191458
0.082,41.74093598,166.30191474
0.083,42.430913834,166.30191488
0.084,43.155701691,166.301915
0.085,43.916595737,166.3019151
0.086,44.714894039,166.30191517
0.087,45.551940835,166.30191522
0.088,46.429109758,166.30191525
0.089,47.347755046,166.30191525
0.09,48.309283401,166.30191523
0.091,49.31516506,166.30191517
0.092,50.366890099,166.30191509
0.093,51.465960808,166.30191497
0.094,52.613864063,166.30191483
0.095,53.812161267,166.30191465
0.096,55.062419149,166.30191443
0.097,56.366210597,166.30191418
0.098,57.725076354,166.30191389
0.099,59.140617787,166.30191357
0.1,60.614447201,166.3019132
0.101,62.14812733,166.30191279
0.102,63.743187615,166.30191234
0.103,65.401215605,166.30191184
0.104,67.123750441,166.30191129
0.105,68.91234361,166.3019107
0.106,70.412632872,166.25816029
0.107,71.473783657,166.07241213
0.108,72.330173276,165.78607334
0.109,73.044610045,165.43054738
0.11,73.671135711,165.02622019
0.111,74.245195525,164.58616057
0.112,74.790596369,164.11860336
0.113,75.322738281,163.62864956
0.114,75.851058759,163.11945164
0.115,76.380941838,162.59300678
0.116,76.915212573,162.05065554
0.117,77.455172967,161.49338232
0.118,78.001361548,160.92197348
0.119,78.554019989,160.3370896
0.12,79.113225979,159.73930405
0.121,79.67892751,159.12912939
0.122,80.251073376,158.50702796
0.123,80.829556517,157.87342344
0.124,81.414201482,157.22871221
0.125,82.004821726,156.57327149
0.126,82.601254653,155.90745898
0.127,83.203338911,155.23161247
0.128,83.810880725,154.54605615
0.129,84.423692019,153.85110413
0.13,85.041583611,153.14705947
0.131,85.664383171,152.43421387
0.132,86.291882552,151.71285375
0.133,86.923867065,150.98326095
0.134,87.560136575,150.24571183
0.135,88.200494947,149.50047985
0.136,88.844758593,148.74782933
0.137,89.492663721,147.98802901
0.138,90.143957446,147.22135016
0.139,90.798398981,146.44806668
0.14,91.455664868,145.6684612
0.141,92.115475805,144.88282272
0.142,92.777594675,144.0914407
0.143,93.441762699,143.29460678
0.144,94.107836393,142.49260125
0.145,94.775530634,141.68570565
0.146,95.444492897,140.87421498
0.147,96.114528704,140.05842437
0.148,96.785456361,139.23861701
0.149,97.456944708,138.41508465
0.15,98.128717981,137.58812577
0.151,98.800595479,136.75803236
0.152,99.47233735,135.92509279
0.153,100.14367351,135.08959792
0.154,100.81438006,134.25183956
0.155,101.48426021,133.41210084
0.156,102.15314477,132.57065972
0.157,102.82080046,131.72779079
0.158,103.4870139,130.88376728
0.159,104.15157405,130.03886036
0.16,104.81431815,129.19333511
0.161,105.4750792,128.347448
0.162,106.13373671,127.50144524
0.163,106.79011222,126.65556801
0.164,107.44408959,125.81004946
0.165,108.09557717,124.96510741
0.166,108.74442307,124.12095548
0.167,109.39032766,123.27781658
0.168,110.03306789,122.4359248
0.169,110.6725405,121.59550476
0.17,111.30861981,120.75677054
0.171,111.94113762,119.91993515
0.172,112.56999687,119.08520492
0.173,113.19504184,118.25277782
0.174,113.81613749,117.42285359
0.175,114.43299415,116.59564028
0.176,115.04560104,115.77133693
0.177,115.65394808,114.95011837
0.178,116.25790381,114.13215623
0.179,116.8573006,113.3176258
0.18,117.45209204,112.50669053
0.181,118.04229683,111.69949916
0.182,118.62771329,110.89619798
0.183,119.20811875,110.09695468
0.184,119.78365317,109.30190754
0.185,120.354244,108.5111815
0.186,120.91982881,107.72490021
0.187,121.48034577,106.94317982
0.188,122.03568334,106.16613806
0.189,122.58577793,105.39388951
0.19,123.130505,104.62655203
0.191,123.66985433,103.86423616
0.192,124.20381963,103.1070405
0.193,124.73232348,102.35506163
0.194,125.255344,101.60839153
0.195,125.77283644,100.86711669
0.196,126.28475643,100.13132076
0.197,126.79107817,99.401083596
0.198,127.29177949,98.676478484
0.199,127.78685548,97.957573476
0.2,128.27629374,97.244430431
0.201,128.76007689,96.537107318
0.202,129.23819141,95.835658269
0.203,129.71063086,95.140132978
0.204,130.17739435,94.450576604
0.205,130.63847575,93.767030487
0.206,131.09389751,93.08953024
0.207,131.54367307,92.418105621
0.208,131.98779843,91.752783747
0.209,132.42628527,91.093588754
0.21,132.85916261,90.440539025
0.211,133.28645529,89.793648128
0.212,133.7081713,89.152927046
0.213,134.12431289,88.518385698
0.214,134.53489893,87.890031822
0.215,134.93996897,87.267868196
0.216,135.33956418,86.651892332
0.217,135.73373012,86.042096958
0.218,136.12250305,85.438470796
0.219,136.50590363,84.841001283
0.22,136.88396982,84.249673699
0.221,137.25675492,83.664468499
0.222,137.62428833,83.085364421
0.223,137.98659827,82.512339378
0.224,138.34374278,81.945367729
0.225,138.69577164,81.384420054
0.226,139.04276181,80.829461854
0.227,139.38472346,80.280458447
0.228,139.72169439,79.737377093
0.229,140.05372917,79.200181052
0.23,140.38088521,78.668831721
0.231,140.70319284,78.143289195
0.232,141.02067886,77.623516192
0.233,141.33338645,77.109473804
0.234,141.64134693,76.601123861
0.235,141.94462645,76.098425986
0.236,142.24327509,75.601335942
0.237,142.53735038,75.109809021
0.238,142.82690231,74.623798375
0.239,143.11198035,74.143256675
0.24,143.3925935,73.668138695
0.241,143.66876901,73.198403064
0.242,143.94053231,72.734009233
0.243,144.20795218,72.274914536
0.244,144.47111663,71.821070079
0.245,144.73001684,71.372429988
0.246,144.98471929,70.928949018
0.247,145.23526655,70.490580305
0.248,145.48160067,70.057286097
0.249,145.72380445,69.629029061
0.25,145.96197132,69.205762495
0.251,146.19613933,68.787438897
0.252,146.42635278,68.374010981
0.253,146.65260885,67.965435751
0.254,146.87492043,67.561674086
0.255,147.09325669,67.162694535
0.256,147.30769697,66.768463253
0.257,147.51830869,66.378939589
0.258,147.72504707,65.994090377
0.259,147.92797574,65.613883736
0.26,148.12715848,65.238279569
0.261,148.32250736,64.867252898
0.262,148.51418657,64.500766534
0.263,148.70212065,64.138789474
0.264,148.88640071,63.781290277
0.265,149.0670718,63.428230422
0.266,149.2440526,63.079584972
0.267,149.41739965,62.735328387
0.268,149.58710334,62.395438777
0.269,149.75323857,62.059887662
0.27,149.91578936,61.728650871
0.271,150.07480661,61.401701389
0.272,150.23030796,61.079013627
0.273,150.38230156,60.760562146
0.274,150.53077286,60.44632763
0.275,150.67567451,60.136296069
0.276,150.81706526,59.830453765
0.277,150.95497901,59.528781934
0.278,151.08944286,59.231260365
0.279,151.22045855,58.937870402
0.28,151.34800018,58.64859866
0.281,151.47203106,58.363437763
0.282,151.59260738,58.082378554
0.283,151.70972444,57.805407996
0.284,151.82332352,57.532525698
0.285,151.93349809,57.263721058
0.286,152.04025832,56.998981406
0.287,152.14355813,56.738300897
0.288,152.24347086,56.481669224
0.289,152.34000734,56.229071682
0.29,152.43310458,55.980503508
0.291,152.52281125,55.73595894
0.292,152.60916765,55.495424267
0.293,152.69216689,55.258890449
0.294,152.77181949,55.026346441
0.295,152.84808593,54.7977865
0.296,152.92095555,54.573210571
0.297,152.99040263,54.352618661
0.298,153.05636294,54.136020668
0.299,153.11894569,53.923416317
0.3,153.1781116,53.714804508
0.301,153.23382593,53.51019117
0.302,153.28613666,53.309578468
0.303,153.33499989,53.112968805
0.304,153.38035292,52.920375134
0.305,153.42220054,52.731810451
0.306,153.46058903,52.54728002
0.307,153.49544082,52.366796602
0.308,153.52676981,52.19037262
0.309,153.55452199,52.018024302
0.31,153.57868216,51.849769249
0.311,153.59917092,51.685632314
0.312,153.61600433,51.525637956
0.313,153.62922062,51.369802152
0.314,153.63874387,51.218145992
0.315,153.64459361,51.070689451
0.316,153.64667798,50.92745898
0.317,153.64494667,50.788487326
0.318,153.63938047,50.653806699
0.319,153.62994799,50.523448795
0.32,153.61657012,50.397452042
0.321,153.59914272,50.275864023
0.322,153.57765731,50.158731494
0.323,153.55206842,50.046100576
0.324,153.52227352,49.938025663
0.325,153.48822653,49.834560978
0.326,153.44981491,49.735769488
0.327,153.40692203,49.641722046
0.328,153.35947498,49.552493885
0.329,153.3073059,49.468169228
0.33,153.25028451,49.388843986
0.331,153.18824009,49.314622836
0.332,153.12105591,49.245619015
0.333,153.04865794,49.18194274
0.334,152.97083888,49.12371274
0.335,152.88748734,49.071059114
0.336,152.79845027,49.024110806
0.337,152.70346586,48.98301444
0.338,152.60235626,48.947928202
0.339,152.49474849,48.919032323
0.34,152.38039163,48.896521876
0.341,152.25893304,48.880606079
0.342,152.12998828,48.871493115
0.343,151.99050666,48.869269659
0.344,151.73285939,48.86926793
0.345,151.39742452,48.869266208
0.346,150.98260961,48.869264496
