time,pressure,volume
0,14.324929047,140.871151
0.001,19.863320379,143.03936371
0.002,20.359158194,145.11717672
0.003,21.070921828,147.02750708
0.004,21.544675291,148.80207284
0.005,21.951558229,150.45931983
0.006,22.380528298,152.00063088
0.007,22.813969725,153.42723052
0.008,23.224039638,154.74422191
0.009,23.598403827,155.9587613
0.01,23.933707121,157.07850473
0.011,24.22862645,158.11113635
0.012,24.483135992,159.06421285
0.013,24.700902502,159.94475552
0.014,24.889799729,160.7586951
0.015,25.059141883,161.51060027
0.016,25.216010408,162.20389777
0.017,25.363218406,162.84142191
0.018,25.499625744,163.42598144
0.019,25.6220661,163.96069622
0.02,25.727610948,164.44902594
0.021,25.815168478,164.89455793
0.022,25.885916774,165.30070558
0.023,25.942737985,165.6704616
0.024,25.989156147,166.00628841
0.025,26.028343848,166.31014938
0.026,26.062495387,166.58363544
0.027,26.092644552,166.82812636
0.028,26.118810658,167.044937
0.029,26.140315106,167.23542191
0.03,26.15615382,167.4010283
0.031,26.165331291,167.54330188
0.032,26.167123342,167.6638551
0.033,26.161229861,167.76431252
0.034,26.147803349,167.84625038
0.035,26.127381377,167.91114418
0.036,26.100762253,167.96033348
0.037,26.068869804,167.99500691
0.038,26.032633477,168.01621007
0.039,25.99295578,168.0249103
0.04,25.952477544,168.02513286
0.041,25.952658711,168.02513344
0.042,25.943649742,168.02513402
0.043,25.940539424,168.0251346
0.044,25.94078895,168.02513517
0.045,25.944635005,168.02513574
0.046,25.952547468,168.0251363
0.047,25.964599133,168.02513687
0.048,25.980682895,168.02513743
0.049,26.000690882,168.02513798
0.05,26.024593989,168.02513853
0.051,26.052463225,168.02513908
0.052,26.084454788,168.02513963
0.053,26.120780212,168.02514017
0.054,26.161677265,168.02514071
0.055,26.207383874,168.02514124
0.056,26.258122614,168.02514177
0.057,26.314097436,168.0251423
0.058,26.375500035,168.02514282
0.059,26.44251931,168.02514333
0.06,26.515358665,168.02514384
0.061,26.594239991,168.02514435
0.062,26.67940614,168.02514485
0.063,26.771119397,168.02514535
0.064,26.869663008,168.02514584
0.065,26.975326856,168.02514632
0.066,27.088407124,168.0251468
0.067,27.209200497,168.02514728
0.068,27.338011279,168.02514775
0.069,27.475144944,168.02514821
0.07,27.620917196,168.02514866
0.071,27.775635856,168.02514911
0.072,27.939631221,168.02514956
0.073,28.113236095,168.02514999
0.074,28.296785178,168.02515042
0.075,28.490611663,168.02515084
0.076,28.695058493,168.02515125
0.077,28.910460497,168.02515165
0.078,29.137165537,168.02515205
0.079,29.375504622,168.02515244
0.08,29.6258188,168.02515281
0.081,29.888451074,168.02515318
0.082,30.163735745,168.02515354
0.083,30.452005328,168.02515389
0.084,30.753591254,168.02515423
0.085,31.068833171,168.02515456
0.086,31.398057304,168.02515487
0.087,31.741585077,168.02515518
0.088,32.099727545,168.02515547
0.089,32.472771516,168.02515576
0.09,32.861004676,168.02515603
0.091,33.264710485,168.02515628
0.092,33.684175256,168.02515653
