time,pressure,volume
0,17.928140276,140.871151
0.001,17.972438077,140.87115156
0.002,17.97941826,140.87115212
0.003,17.982255656,140.87115268
0.004,17.980922683,140.87115324
0.005,17.977483268,140.8711538
0.006,17.972647685,140.87115436
0.007,17.967197397,140.87115492
0.008,17.962141422,140.87115548
0.009,17.95840712,140.87115604
0.01,17.956625764,140.87115659
0.011,17.957003776,140.87115715
0.012,17.959292988,140.87115771
0.013,17.96292123,140.87115827
0.014,17.967176614,140.87115883
0.015,17.971364839,140.87115939
0.016,17.974961558,140.87115995
0.017,17.977700417,140.87116051
0.018,17.979635239,140.87116107
0.019,17.981035787,140.87116163
0.02,17.98225081,140.87116218
0.021,17.98359635,140.87116274
0.022,17.98528708,140.8711633
0.023,17.987420714,140.87116386
0.024,17.990003335,140.87116442
0.025,17.992994835,140.87116498
0.026,17.996352849,140.87116555
0.027,18.000062222,140.87116611
0.028,18.00414474,140.87116667
0.029,18.008655741,140.87116723
0.03,18.013679085,140.87116779
0.031,18.019314921,140.87116835
0.032,18.025677213,140.87116892
0.033,18.032892695,140.87116948
0.034,18.041095736,140.87117004
0.035,18.050425768,140.87117061
0.036,18.061027456,140.87117117
0.037,18.073055274,140.87117173
0.038,18.086676743,140.8711723
0.039,18.102070109,140.87117286
0.04,18.119421525,140.87117342
0.041,18.138924232,140.87117399
0.042,18.160779474,140.87117455
0.043,18.185196236,140.87117512
0.044,18.212391827,140.87117568
0.045,18.242591271,140.87117624
0.046,18.276024991,140.87117681
0.047,18.312930012,140.87117737
0.048,18.353551902,140.87117793
0.049,18.398141643,140.87117849
0.05,18.446956568,140.87117905
0.051,18.500262193,140.87117961
0.052,18.558327174,140.87118017
0.053,18.621428569,140.87118073
0.054,18.689854247,140.87118128
0.055,18.763903487,140.87118184
0.056,18.843887618,140.87118239
0.057,18.930130133,140.87118294
0.058,19.02296457,140.87118349
0.059,19.122734059,140.87118404
0.06,19.229792561,140.87118459
0.061,19.3445083,140.87118513
0.062,19.467269265,140.87118567
0.063,19.598477807,140.87118621
0.064,19.73855443,140.87118674
0.065,19.887943438,140.87118727
0.066,20.047111182,140.8711878
0.067,20.216542307,140.87118832
0.068,20.396746026,140.87118884
0.069,20.588243095,140.87118936
0.07,20.791566166,140.87118987
0.071,21.007264424,140.87119037
0.072,21.23591487,140.87119087
0.073,21.478100669,140.87119136
0.074,21.734428072,140.87119185
0.075,22.005500409,140.87119233
0.076,22.291934019,140.8711928
0.077,22.59435081,140.87119326
0.078,22.913386875,140.87119372
0.079,23.249729114,140.87119417
0.08,23.60409425,140.87119461
0.081,23.977211516,140.87119504
0.082,24.369842378,140.87119546
0.083,24.782766007,140.87119587
0.084,25.216784142,140.87119626
0.085,25.672709936,140.87119665
0.086,26.151377322,140.87119702
